,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA21_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,overextended_sma21_rule (1st),overextended_sma21_rule_percentage,overextended_sma21_rule_score,overextended_sma21_rule_nvalue,liquidity_rule (1st),liquidity_rule_score,liquidity_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,prev_close_rule (1st),prev_close_rule_score,prev_close_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,inst_ownership_rule (1st),inst_ownership_rule_score,inst_ownership_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule (2nd),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Lwowski Rating,N-Value Rating
1532,AVY,159.32,166.95,183.77,190.06,0.36,0.1,0.18,0.12,194.65,198.0,100.48,0.91,83400000.0,519195.0,6.0,True,825.0,8192.0,True,196.0,4096.0,True,373.0,2048.0,True,5120.0,1024.0,True,0.024150268336314864,13.0,512,True,6.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,275.0,16.0,True,0.0,8.0,False,0.0,0.0,True,2.0,2,11,1,6870.0,16378.0
1562,ODFL,209.05,213.66,232.73,243.43,0.24,0.11,0.34,0.06,247.89,250.0,124.17,0.73,117110000.0,556666.0,6.0,True,731.0,8192.0,True,90.0,4096.0,True,426.0,2048.0,True,5120.0,1024.0,True,0.01832148872365764,15.0,512,True,8.0,256,True,41.0,128.0,True,21.0,64.0,True,0.0,32.0,True,218.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,6673.0,16378.0
1442,J,110.15,114.47,124.96,130.98,0.3,0.11,0.46,0.01,131.32,135.0,71.6,0.88,129970000.0,833365.0,6.0,True,751.0,8192.0,True,161.0,4096.0,True,269.0,2048.0,True,5120.0,1024.0,True,0.002595816155138215,23.0,512,True,12.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,True,266.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,11,1,6662.0,16378.0
939,CC,25.32,26.5,26.96,28.33,0.28,0.12,1.06,-0.01,29.63,30.0,9.31,0.77,165060000.0,973227.0,5.0,True,142.0,8192.0,True,191.0,4096.0,True,1912.0,2048.0,True,4096.0,1024.0,True,0.04588775150017652,2.0,512,True,1.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,230.0,16.0,True,1.0,8.0,False,0.0,0.0,True,10.0,2,11,1,6646.0,16378.0
1627,ASML,494.33,531.66,581.34,625.02,0.41,0.11,0.2,0.05,630.99,642.0,279.06,0.19,416500000.0,971527.0,5.0,True,765.0,8192.0,True,309.0,4096.0,True,779.0,2048.0,True,4096.0,1024.0,True,0.00955169434578098,20.0,512,True,10.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,45.0,16.0,True,1.0,8.0,False,0.0,0.0,True,0.0,2,11,1,6085.0,16378.0
1190,MDC,49.18,50.95,57.48,59.78,0.31,0.07,0.54,0.11,60.8,62.0,21.54,0.76,75160000.0,321093.0,4.0,True,1050.0,8192.0,True,147.0,4096.0,True,1489.0,2048.0,True,3072.0,1024.0,True,0.01706256273000997,16.0,512,True,8.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,227.0,16.0,True,0.0,8.0,False,0.0,0.0,True,4.0,2,11,1,6072.0,16378.0
638,VLY,10.51,11.46,13.52,13.78,0.45,0.07,1.61,-0.03,13.87,14.0,6.6,0.62,403870000.0,1810800.0,4.0,True,1473.0,8192.0,True,370.0,4096.0,True,559.0,2048.0,True,3072.0,1024.0,True,0.006531204644412181,21.0,512,True,11.0,256,True,41.0,128.0,True,21.0,64.0,True,0.0,32.0,True,182.0,16.0,True,0.0,8.0,False,0.0,0.0,True,16.0,2,11,1,5766.0,16378.0
1373,FBHS,87.79,88.47,91.81,97.59,0.2,0.12,0.57,0.13,99.98,101.0,42.25,0.9,139000000.0,953820.0,5.0,True,309.0,8192.0,True,32.0,4096.0,True,889.0,2048.0,True,4096.0,1024.0,True,0.02449021416128702,12.0,512,True,6.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,272.0,16.0,True,1.0,8.0,False,0.0,0.0,True,4.0,2,11,1,5682.0,16378.0
1642,GOOGL,1846.51,1934.04,2098.96,2170.42,0.31,0.09,0.6,0.23,2241.91,2285.0,1212.16,0.81,675580000.0,1457485.0,5.0,True,699.0,8192.0,True,194.0,4096.0,True,268.0,2048.0,True,4096.0,1024.0,True,0.032938325301093696,8.0,512,True,4.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,243.0,16.0,True,1.0,8.0,False,0.0,0.0,True,5.0,2,11,1,5577.0,16378.0
1643,GOOG,1854.26,1942.92,2111.18,2181.51,0.31,0.09,0.43,0.23,2254.84,2297.0,1216.34,0.68,686470000.0,1200832.0,5.0,True,709.0,8192.0,True,196.0,4096.0,True,273.0,2048.0,True,4096.0,1024.0,True,0.03361433135763756,8.0,512,True,4.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,202.0,16.0,True,1.0,8.0,False,0.0,0.0,True,3.0,2,11,1,5552.0,16378.0
1489,CE,131.79,136.92,147.86,152.25,0.28,0.09,32.79,0.11,153.48,155.0,72.26,0.99,115640000.0,722368.0,4.0,True,655.0,8192.0,True,159.0,4096.0,True,588.0,2048.0,True,3072.0,1024.0,True,0.00807881773399008,20.0,512,True,10.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,301.0,16.0,True,0.0,8.0,False,0.0,0.0,True,362.0,2,11,1,5228.0,16378.0
1206,PFG,51.25,54.4,60.21,61.43,0.3,0.08,0.59,-0.07,63.05,63.0,28.43,0.72,274700000.0,1027428.0,4.0,True,875.0,8192.0,True,252.0,4096.0,True,675.0,2048.0,True,3072.0,1024.0,True,0.02637147973302942,12.0,512,True,6.0,256,True,43.0,128.0,True,21.0,64.0,True,0.0,32.0,True,214.0,16.0,True,0.0,8.0,False,0.0,0.0,True,5.0,2,11,1,5175.0,16378.0
1547,IQV,179.41,184.69,194.23,200.58,0.25,0.12,6.5,0.14,208.9,214.0,122.0,0.92,191300000.0,1120434.0,5.0,True,423.0,8192.0,True,121.0,4096.0,True,107.0,2048.0,True,4096.0,1024.0,True,0.04147970884435134,4.0,512,True,2.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,278.0,16.0,True,1.0,8.0,False,0.0,0.0,True,70.0,2,11,1,5160.0,16378.0
1394,CCK,94.41,97.32,99.09,101.87,0.24,0.11,0.74,0.06,106.55,108.0,57.25,0.91,133320000.0,877629.0,5.0,True,149.0,8192.0,True,126.0,4096.0,True,270.0,2048.0,True,4096.0,1024.0,True,0.045940905075095635,2.0,512,True,1.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,275.0,16.0,True,1.0,8.0,False,0.0,0.0,True,6.0,2,11,1,4986.0,16378.0
1097,SKY,35.37,37.98,44.99,45.73,0.39,0.02,0.27,0.1,45.87,47.0,15.52,0.98,56700000.0,562487.0,2.0,True,1512.0,8192.0,True,302.0,4096.0,True,1673.0,2048.0,True,1024.0,1024.0,True,0.0030614476273781014,23.0,512,True,11.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,298.0,16.0,True,0.0,8.0,False,0.0,0.0,True,1.0,2,11,1,4902.0,16378.0
1025,IRM,30.96,32.28,36.52,37.48,0.27,0.08,5.54,-0.02,37.99,38.0,21.92,0.83,288420000.0,1604061.0,4.0,True,1076.0,8192.0,True,175.0,4096.0,True,82.0,2048.0,True,3072.0,1024.0,True,0.013607257203842187,18.0,512,True,9.0,256,True,43.0,128.0,True,21.0,64.0,True,0.0,32.0,True,250.0,16.0,True,0.0,8.0,False,0.0,0.0,True,60.0,2,11,1,4806.0,16378.0
1354,UMBF,74.02,79.39,92.09,92.46,0.4,0.06,1.39,-0.04,93.0,97.0,42.54,0.97,47930000.0,337221.0,3.0,True,1310.0,8192.0,True,297.0,4096.0,True,754.0,2048.0,True,2048.0,1024.0,True,0.005840363400389426,22.0,512,True,11.0,256,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,True,294.0,16.0,True,0.0,8.0,False,0.0,0.0,True,13.0,2,11,1,4803.0,16378.0
766,KIM,15.59,16.97,19.07,19.3,0.38,0.07,1.09,-0.09,19.48,20.0,8.3,0.88,430100000.0,14303149.0,3.0,True,1014.0,8192.0,True,363.0,4096.0,True,913.0,2048.0,True,2048.0,1024.0,True,0.009326424870466306,20.0,512,True,10.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,True,266.0,16.0,True,0.0,8.0,False,0.0,0.0,True,10.0,2,11,1,4701.0,16378.0
828,UNVR,19.42,20.03,21.33,22.19,0.22,0.09,0.39,-0.06,22.68,23.0,11.03,0.99,169300000.0,766777.0,4.0,True,532.0,8192.0,True,129.0,4096.0,True,514.0,2048.0,True,3072.0,1024.0,True,0.022082018927444724,14.0,512,True,7.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,301.0,16.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,11,1,4632.0,16378.0
962,MDU,26.87,27.96,30.87,31.78,0.28,0.09,0.18,0.01,32.28,33.0,19.24,0.71,200520000.0,712322.0,4.0,True,853.0,8192.0,True,166.0,4096.0,True,60.0,2048.0,True,3072.0,1024.0,True,0.015733165512901194,17.0,512,True,8.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,211.0,16.0,True,0.0,8.0,False,0.0,0.0,True,2.0,2,11,1,4447.0,16378.0
1075,UGI,37.09,38.09,41.01,42.06,0.22,0.09,0.44,-0.04,43.33,44.0,26.13,0.84,208770000.0,587064.0,4.0,True,628.0,8192.0,True,110.0,4096.0,True,21.0,2048.0,True,3072.0,1024.0,True,0.03019495958155007,10.0,512,True,5.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,253.0,16.0,True,0.0,8.0,False,0.0,0.0,True,3.0,2,11,1,4162.0,16378.0
1079,LKQ,37.02,38.8,42.42,43.28,0.28,0.08,0.3,-0.02,43.9,44.0,19.84,0.98,304050000.0,1764839.0,3.0,True,764.0,8192.0,True,197.0,4096.0,True,677.0,2048.0,True,2048.0,1024.0,True,0.014325323475046151,17.0,512,True,9.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,298.0,16.0,True,0.0,8.0,False,0.0,0.0,True,1.0,2,11,1,4074.0,16378.0
1447,AJG,117.97,121.37,126.22,129.46,0.19,0.09,1.12,-0.01,132.98,135.0,74.82,0.86,192800000.0,644285.0,4.0,True,327.0,8192.0,True,118.0,4096.0,True,169.0,2048.0,True,3072.0,1024.0,True,0.027189865595550606,11.0,512,True,6.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,True,259.0,16.0,True,0.0,8.0,False,0.0,0.0,True,10.0,2,11,1,4032.0,16378.0
1632,BLK,698.03,724.03,741.94,780.29,0.24,0.11,0.21,0.13,801.07,818.0,443.07,0.87,152510000.0,765186.0,4.0,True,203.0,8192.0,True,153.0,4096.0,True,221.0,2048.0,True,3072.0,1024.0,True,0.026631124325571374,11.0,512,True,6.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,True,262.0,16.0,True,1.0,8.0,False,0.0,0.0,True,0.0,2,11,1,3988.0,16378.0
1411,ARW,97.05,102.07,107.82,112.98,0.3,0.1,1.29,0.15,116.27,117.0,50.87,0.98,75550000.0,322149.0,3.0,True,461.0,8192.0,True,212.0,4096.0,True,778.0,2048.0,True,2048.0,1024.0,True,0.029120198265179607,10.0,512,True,5.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,298.0,16.0,True,1.0,8.0,False,0.0,0.0,True,12.0,2,11,1,3888.0,16378.0
631,GE,10.65,11.79,13.23,13.34,0.45,0.06,2.53,-0.16,13.68,14.0,5.49,0.64,8770000000.0,50597678.0,2.0,True,1001.0,8192.0,True,438.0,4096.0,True,1086.0,2048.0,True,1024.0,1024.0,True,0.025487256371814083,12.0,512,True,6.0,256,True,39.0,128.0,True,19.0,64.0,True,0.0,32.0,True,189.0,16.0,True,0.0,8.0,False,0.0,0.0,True,26.0,2,11,1,3840.0,16378.0
1536,SWK,180.55,183.23,193.39,201.12,0.18,0.08,1.16,0.19,201.43,204.0,102.39,0.9,161030000.0,1001272.0,3.0,True,454.0,8192.0,True,61.0,4096.0,True,400.0,2048.0,True,2048.0,1024.0,True,0.0015413683373110693,24.0,512,True,12.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,272.0,16.0,True,0.0,8.0,False,0.0,0.0,True,11.0,2,11,1,3343.0,16378.0
1594,KLAC,270.61,291.42,315.2,336.62,0.37,0.08,0.23,0.09,336.5,355.0,148.59,0.91,154270000.0,1179478.0,2.0,True,668.0,8192.0,True,315.0,4096.0,True,888.0,2048.0,True,1024.0,1024.0,True,-0.00035648505733469355,25.0,512,True,12.0,256,True,34.0,128.0,True,17.0,64.0,True,0.0,32.0,True,275.0,16.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,11,1,3260.0,16378.0
1359,CR,75.1,82.41,91.98,94.34,0.36,0.06,1.42,-0.13,94.58,95.0,46.61,0.69,58000000.0,175553.0,2.0,True,951.0,8192.0,True,399.0,4096.0,True,457.0,2048.0,True,1024.0,1024.0,True,0.0025439898240406495,23.0,512,True,12.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,205.0,16.0,True,0.0,8.0,False,0.0,0.0,True,14.0,2,11,1,3148.0,16378.0
1527,TXN,166.0,171.73,180.8,190.82,0.24,0.08,0.61,0.22,190.33,197.0,106.84,0.86,921000000.0,4306782.0,2.0,True,433.0,8192.0,True,141.0,4096.0,True,218.0,2048.0,True,1024.0,1024.0,True,-0.0025678650036682774,26.0,512,True,13.0,256,True,37.0,128.0,True,18.0,64.0,True,0.0,32.0,True,259.0,16.0,True,0.0,8.0,False,0.0,0.0,True,5.0,2,11,1,2174.0,16378.0
1540,TGT,178.32,184.64,189.81,202.39,0.25,0.09,0.68,0.21,205.71,206.0,103.86,0.82,500600000.0,3368677.0,2.0,True,229.0,8192.0,True,145.0,4096.0,True,389.0,2048.0,True,1024.0,1024.0,True,0.01640397252828708,16.0,512,True,8.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,True,246.0,16.0,True,1.0,8.0,False,0.0,0.0,True,6.0,2,11,1,2127.0,16378.0
928,CMC,23.2,23.95,29.12,30.4,0.31,0.09,0.03,0.09,29.2,32.0,14.35,0.9,120340000.0,851939.0,7.0,True,1768.0,8192.0,True,132.0,4096.0,True,692.0,2048.0,True,6144.0,1024.0,True,-0.03947368421052629,44.0,512,True,22.0,256,True,28.0,128.0,True,14.0,64.0,True,0.0,32.0,True,272.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,11,0,9116.0,16376.0
1320,SYNH,69.11,72.8,76.26,78.11,0.3,0.12,0.01,-0.06,79.54,86.0,47.47,0.96,103930000.0,1820338.0,5.0,True,389.0,8192.0,True,219.0,4096.0,True,178.0,2048.0,True,4096.0,1024.0,True,0.01830751504288832,15.0,512,True,8.0,256,True,30.0,128.0,True,15.0,64.0,True,0.0,32.0,True,291.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,11,0,5241.0,16376.0
1167,AGIO,44.85,47.27,50.58,52.03,0.23,0.07,0.12,0.24,53.36,58.0,33.21,0.95,69270000.0,1044951.0,2.0,True,574.0,8192.0,True,221.0,4096.0,True,98.0,2048.0,True,1024.0,1024.0,True,0.02556217566788388,12.0,512,True,6.0,256,True,29.0,128.0,True,15.0,64.0,True,0.0,32.0,True,288.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,11,0,2267.0,16376.0
1579,ACN,250.87,258.73,268.6,281.46,0.17,0.08,0.15,0.09,284.44,288.0,166.24,0.73,635990000.0,2029570.0,2.0,True,313.0,8192.0,True,128.0,4096.0,True,81.0,2048.0,True,1024.0,1024.0,True,0.01058765011014005,19.0,512,True,10.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,True,218.0,16.0,True,0.0,8.0,False,0.0,0.0,False,0.0,0,11,0,1854.0,16376.0
1212,LOVE,44.91,50.16,59.73,60.63,0.61,0.09,1.34,0.43,62.28,72.0,5.9,0.0,14560000.0,717284.0,4.0,True,1563.0,8192.0,True,479.0,4096.0,True,12948.0,2048.0,True,3072.0,1024.0,True,0.02721425037110339,11.0,512,True,6.0,256,True,20.0,128.0,True,10.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,True,3.0,4.0,True,13.0,2,11,1,18125.0,16366.0
1483,NXST,115.79,124.83,147.5,145.37,0.41,0.07,2.38,0.25,148.99,160.0,56.8,0.0,43740000.0,313129.0,5.0,True,1488.0,8192.0,True,320.0,4096.0,True,1413.0,2048.0,True,4096.0,1024.0,True,0.024901974272545948,12.0,512,True,6.0,256,True,31.0,128.0,True,15.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,True,4.0,4.0,True,24.0,2,11,1,7409.0,16366.0
1380,BC,81.73,87.66,97.24,98.43,0.35,0.08,0.32,0.27,102.51,107.0,35.52,0.0,78600000.0,427617.0,3.0,True,895.0,8192.0,True,297.0,4096.0,True,1654.0,2048.0,True,2048.0,1024.0,True,0.04145077720207252,4.0,512,True,2.0,256,True,36.0,128.0,True,18.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,True,0.0,4.0,True,2.0,2,11,1,4956.0,16366.0
805,MIK,14.27,16.0,20.89,21.94,0.76,0.13,0.4,0.11,21.97,22.0,2.0,0.0,144600000.0,0.0,11.0,True,2504.0,8192.0,True,497.0,4096.0,True,11469.0,2048.0,True,10240.0,1024.0,True,0.0013673655423882215,24.0,512,True,12.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,2.0,2,10,1,24811.0,16362.0
1504,WSM,122.13,130.69,157.59,179.28,0.55,0.16,0.84,0.24,172.63,187.0,48.6,0.0,76510000.0,740721.0,12.0,True,1686.0,8192.0,True,287.0,4096.0,True,2680.0,2048.0,True,11264.0,1024.0,True,-0.03709281570727357,42.0,512,True,21.0,256,True,30.0,128.0,True,15.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,7.0,2,10,1,16033.0,16362.0
743,SLM,13.12,14.42,17.27,18.47,0.68,0.14,2.5,-0.2,18.95,19.0,6.55,0.0,375060000.0,6210967.0,11.0,True,1619.0,8192.0,True,406.0,4096.0,True,1516.0,2048.0,True,10240.0,1024.0,True,0.025988088792636733,12.0,512,True,6.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,26.0,2,10,1,13889.0,16362.0
930,MT,21.33,23.72,26.98,28.99,0.61,0.15,1.54,-0.09,29.65,30.0,7.97,0.04,1200000000.0,3295184.0,10.0,True,1126.0,8192.0,True,459.0,4096.0,True,2577.0,2048.0,True,9216.0,1024.0,True,0.022766471196964476,13.0,512,True,7.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,15.0,2,10,1,13475.0,16362.0
1558,SAIA,186.03,199.25,222.45,232.64,0.44,0.12,0.87,0.07,238.39,242.0,70.54,0.0,26210000.0,117885.0,8.0,True,954.0,8192.0,True,291.0,4096.0,True,2168.0,2048.0,True,7168.0,1024.0,True,0.02471629986244842,12.0,512,True,6.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,8.0,2,10,1,10668.0,16362.0
1494,AMG,110.58,122.02,147.56,153.24,0.62,0.1,4.6,-0.0,156.78,159.0,59.82,0.0,44700000.0,224200.0,8.0,True,1715.0,8192.0,True,424.0,4096.0,True,1218.0,2048.0,True,7168.0,1024.0,True,0.02310101801096314,13.0,512,True,7.0,256,True,40.0,128.0,True,20.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,49.0,2,10,1,10654.0,16362.0
1378,NSIT,77.42,82.96,93.41,96.62,0.46,0.13,0.25,-0.0,100.02,102.0,44.41,0.0,35100000.0,194602.0,9.0,True,1032.0,8192.0,True,293.0,4096.0,True,774.0,2048.0,True,8192.0,1024.0,True,0.035189401780169646,7.0,512,True,4.0,256,True,39.0,128.0,True,20.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,1.0,2,10,1,10363.0,16362.0
1231,BOOT,48.76,54.03,62.45,64.32,0.64,0.09,0.18,0.06,66.56,69.0,13.77,0.0,28910000.0,217286.0,3.0,True,1277.0,8192.0,True,443.0,4096.0,True,4109.0,2048.0,True,2048.0,1024.0,True,0.034825870646766316,7.0,512,True,4.0,256,True,37.0,128.0,True,18.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,2.0,2,10,1,7946.0,16362.0
1410,JACK,95.53,99.63,108.72,112.78,0.28,0.1,5.69,0.1,115.58,117.0,43.34,0.0,22970000.0,218021.0,5.0,True,747.0,8192.0,True,176.0,4096.0,True,1269.0,2048.0,True,4096.0,1024.0,True,0.024827097003014692,12.0,512,True,6.0,256,True,41.0,128.0,True,20.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,True,61.0,2,10,1,6429.0,16362.0
1309,DKS,65.39,67.8,76.94,80.0,0.37,0.07,1.72,0.2,81.63,84.0,24.75,0.0,84750000.0,956008.0,3.0,True,1104.0,8192.0,True,151.0,4096.0,True,2122.0,2048.0,True,2048.0,1024.0,True,0.020374999999999942,14.0,512,True,7.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,17.0,2,10,1,5520.0,16362.0
1191,ACHC,47.28,51.93,57.33,58.3,0.45,0.08,1.69,0.04,58.87,61.0,21.58,0.0,87880000.0,308085.0,3.0,True,852.0,8192.0,True,403.0,4096.0,True,1425.0,2048.0,True,2048.0,1024.0,True,0.0097770154373928,20.0,512,True,10.0,256,True,37.0,128.0,True,18.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,17.0,2,10,1,4830.0,16362.0
1096,AGO,34.95,37.71,43.61,43.39,0.47,0.08,0.28,-0.06,45.13,45.0,19.07,0.0,79800000.0,275246.0,3.0,True,1282.0,8192.0,True,323.0,4096.0,True,852.0,2048.0,True,2048.0,1024.0,True,0.04010140585388343,5.0,512,True,2.0,256,True,43.0,128.0,True,22.0,64.0,True,0.0,32.0,False,0.0,0.0,True,0.0,8.0,False,0.0,0.0,True,1.0,2,10,1,4578.0,16362.0
1179,VCEL,35.54,40.49,50.91,55.41,0.97,0.16,0.07,0.15,57.06,60.0,11.02,0.0,45550000.0,356405.0,13.0,True,2108.0,8192.0,True,570.0,4096.0,True,4642.0,2048.0,True,12288.0,1024.0,True,0.029778018408229665,10.0,512,True,5.0,256,True,34.0,128.0,True,17.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,False,0.0,0,10,0,19675.0,16360.0
1147,LSCC,41.79,44.38,46.21,47.73,0.35,0.11,0.09,0.07,49.47,51.0,18.72,0.0,136170000.0,821276.0,6.0,True,338.0,8192.0,True,254.0,4096.0,True,1300.0,2048.0,True,5120.0,1024.0,True,0.036455059710873705,7.0,512,True,3.0,256,True,38.0,128.0,True,19.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,False,0.0,0,10,0,7080.0,16360.0
811,TPH,18.85,19.18,20.31,21.24,0.22,0.09,0.09,-0.07,21.94,22.0,9.58,0.0,123910000.0,764657.0,3.0,True,483.0,8192.0,True,72.0,4096.0,True,774.0,2048.0,True,2048.0,1024.0,True,0.032956685499058516,8.0,512,True,4.0,256,True,42.0,128.0,True,21.0,64.0,True,0.0,32.0,False,0.0,0.0,True,1.0,8.0,False,0.0,0.0,False,0.0,0,10,0,3453.0,16360.0
964,MGNX,24.24,24.68,29.19,31.67,0.29,0.22,0.94,1.09,31.28,33.0,5.2,0.91,56240000.0,570906.0,19.0,True,1497.0,8192.0,True,74.0,4096.0,True,5750.0,2048.0,True,18432.0,1024.0,True,-0.012314493211240939,30.0,512,True,15.0,256,True,34.0,128.0,True,17.0,64.0,False,0.0,0.0,True,275.0,16.0,True,1.0,8.0,True,13.0,4.0,True,8.0,2,11,1,26146.0,16350.0
556,DVAX,6.57,7.36,9.61,9.98,0.6,0.13,0.68,0.85,10.14,12.0,3.08,0.75,110250000.0,3305421.0,15.0,True,2504.0,8192.0,True,493.0,4096.0,True,2740.0,2048.0,True,14336.0,1024.0,True,0.016032064128256526,17.0,512,True,8.0,256,True,16.0,128.0,True,8.0,64.0,False,0.0,0.0,True,224.0,16.0,True,0.0,8.0,True,10.0,4.0,True,6.0,2,11,1,20362.0,16350.0
1296,UFPI,60.1,61.78,71.09,77.32,0.35,0.17,0.68,0.4,79.57,81.0,35.37,0.83,59840000.0,305292.0,14.0,True,1235.0,8192.0,True,114.0,4096.0,True,766.0,2048.0,True,13312.0,1024.0,True,0.02909984480082773,10.0,512,True,5.0,256,True,40.0,128.0,True,20.0,64.0,False,0.0,0.0,True,250.0,16.0,True,1.0,8.0,True,2.0,4.0,True,6.0,2,11,1,15761.0,16350.0
1538,LOW,169.03,169.72,179.3,194.51,0.25,0.15,0.98,0.27,201.52,205.0,92.44,0.79,733000000.0,3632802.0,9.0,True,462.0,8192.0,True,17.0,4096.0,True,677.0,2048.0,True,8192.0,1024.0,True,0.03603927818621161,7.0,512,True,3.0,256,True,40.0,128.0,True,20.0,64.0,False,0.0,0.0,True,237.0,16.0,True,1.0,8.0,True,0.0,4.0,True,9.0,2,11,1,9665.0,16350.0
1352,DHI,76.76,77.84,85.15,91.3,0.26,0.12,0.85,0.48,92.83,94.0,37.72,0.83,364400000.0,2768527.0,7.0,True,769.0,8192.0,True,58.0,4096.0,True,1014.0,2048.0,True,6144.0,1024.0,True,0.01675794085432641,16.0,512,True,8.0,256,True,41.0,128.0,True,20.0,64.0,False,0.0,0.0,True,250.0,16.0,True,1.0,8.0,True,4.0,4.0,True,7.0,2,11,1,8332.0,16350.0
1585,FB,274.16,275.12,283.27,301.3,0.15,0.11,0.75,0.33,302.82,313.0,170.8,0.81,2850000000.0,14547136.0,5.0,True,243.0,8192.0,True,14.0,4096.0,True,204.0,2048.0,True,4096.0,1024.0,True,0.005044805841354072,22.0,512,True,11.0,256,True,37.0,128.0,True,19.0,64.0,False,0.0,0.0,True,243.0,16.0,True,1.0,8.0,True,1.0,4.0,True,6.0,2,11,1,4897.0,16350.0
