,Ticker,SMA200_value,SMA150_value,SMA50_value,SMA200_percent,SMA50_percent,EPS_QoQ_percent,Sales_QoQ_percent,prev_close,week52_high,week52_low,Inst. Ownership,Shares Outstanding,volume,Relative Strength Value,rs_value_rule (1st),rs_value_rule_score,rs_value_rule_nvalue,liquidity_rule,liquidity_rule_score,liquidity_rule_nvalue,vol_price_rule (2nd),vol_price_rule_score,vol_price_rule_nvalue,eps_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_nvalue,sales_QoQ_yearly_rule (1st),sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,shares_outstanding_rule (2nd),shares_outstanding_rule_score,shares_outstanding_rule_nvalue,inst_ownership_rule (2nd),inst_ownership_rule_score,inst_ownership_rule_nvalue,SMA200_slope_rule (1st),SMA200_slope_rul_score,SMA200_slope_rul_nvalue,SMA150_greater_SMA200_rule (1st),SMA150_greater_SMA200_rule_score,SMA150_greater_SMA200_rule_nvalue,SMA50_greater_SMA150_rule (1st),SMA50_greater_SMA150_rule_score,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule (1st),close_greater_SMA50_rule_score,close_greater_SMA50_rule_nvalue,week52_span_rule (1st),week52_span_rule_score,week52_span_rule_nvalue,close_above_52weekhigh_rule (1st),close_above_52weekhigh_rule_score,close_above_52weekhigh_rule_nvalue,Primary Passed Tests,Secondary Passed Tests,Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Lwowski Rating,N-Value Rating
598,IFN,19.259280602708994,20.098173123139603,21.306944582197403,0.1884,0.0327,126.965,-0.304,21.45,22.149999618530273,12.640000343322754,0.32659999999999995,26900000.0,156255.0,-0.26892850829428655,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,180316.44444444444,256.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.4920334439528629,256.0,True,11.150805144820843,256.0,True,15.396697581558962,256.0,True,1.7187911113291972,256.0,True,13.164545015501357,256.0,True,74.54628108773811,256.0,7,1,False,False,False,False,False,False,False,False,180448.91359782938,1808.0
939,FCX,25.53582733483623,28.5282692359044,34.411666764153374,0.5517,0.026600000000000002,77.667,0.149,32.93,38.08000183105469,6.309999942779541,0.764,1450000000.0,16271570.0,0.5432013546152603,False,0.0,0.0,True,116.94045321849336,256,True,555.5443201066666,16.0,True,110203.73333333334,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.7951028820629709,256.0,True,29.99962040111297,256.0,True,52.79499274131095,256.0,False,0.0,0.0,True,670.9553620112221,256.0,True,39.17085415421981,256.0,6,1,False,False,False,False,False,False,False,False,111670.93403884844,1808.0
384,BGFV,10.943093512555679,12.127692277614887,15.045555432637533,0.8481000000000001,0.1321,58.051,0.19,15.7,17.100000381469727,0.7099999785423279,0.385,21330000.0,676624.0,-5.356248209481716,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,82305.42222222223,256.0,False,0.0,0.0,True,2.3488,16.0,False,0.0,0.0,True,1.6385141981841869,256.0,True,27.71220802483427,256.0,True,61.59234177342617,256.0,True,11.135368846626982,256.0,True,3443.3804760194976,256.0,True,57.38790723890841,256.0,7,1,False,False,False,False,False,False,False,False,85910.61783832371,1808.0
1990,COO,358.9413678285887,364.21086678138147,384.4513905843099,0.13470000000000001,0.0092,22.217,0.053,384.09,392.57000732421875,270.92999267578125,0.9890000000000001,49100000.0,251835.0,1.13220036878726,True,33.843294409538544,256.0,True,33.843294409538544,256,True,87.17579215999999,16.0,True,31341.51111111111,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.3907298484267066,256.0,True,3.758250936847046,256.0,True,14.226851986434347,256.0,False,0.0,0.0,False,0.0,0.0,True,77.9601027944141,256.0,6,1,False,False,False,False,False,False,False,False,31592.70942765631,1808.0
1403,BUD,63.07640265046264,65.55413440557626,62.68305545383029,0.0554,0.0053,19.044,-0.043,62.85,71.83000183105469,39.52000045776367,0.045,2000000000.0,1127795.0,0.561262115902933,False,0.0,0.0,True,112.31689832884916,256,True,59.6073768,16.0,True,26828.800000000003,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.22813697395815638,256.0,True,10.056047945918097,256.0,False,0.0,0.0,True,0.6818079225720656,256.0,True,23.177331818136626,256.0,True,42.66071910254616,256.0,6,1,False,False,False,False,False,False,False,False,27077.52831889198,1808.0
782,UFI,19.100071989375053,20.994423132676346,26.656388971540665,0.6193,0.08789999999999999,17.249000000000002,-0.04,27.56,30.440000534057617,8.510000228881836,0.741,18460000.0,61800.0,-0.9169023562470417,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,24275.911111111116,256.0,False,0.0,0.0,True,4.1856,16.0,False,0.0,0.0,True,1.8267355651373811,256.0,True,25.390160464049565,256.0,True,69.04039446996178,256.0,True,8.678010496191362,256.0,True,293.4223215368344,256.0,True,53.03897837128928,256.0,7,1,False,False,False,False,False,False,False,False,24731.493312014576,1808.0
1867,GME,60.40323772018762,76.99923116427202,145.74527835845947,3.5021,0.38159999999999994,2.24,-0.033,189.82,347.510009765625,2.799999952316284,0.95,65300000.0,9260485.0,-1.1041135076811095,False,0.0,0.0,True,538.653057966364,256,True,1859.0136135466666,16.0,True,2929.777777777778,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,11.834679218917604,256.0,True,70.33686408279523,256.0,True,228.56056892523878,256.0,True,77.41677032228515,256.0,True,18807.40657464788,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,24522.999906487927,1808.0
1720,DOOR,101.8934533647496,103.32500017606296,113.07194476657443,0.2429,0.0824,15.805,0.16399999999999998,115.24,119.91999816894531,36.7599983215332,0.0,24450000.0,91827.0,-2.8846891542577966,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,22222.222222222223,256.0,False,0.0,0.0,True,0.352,16.0,False,0.0,0.0,True,0.5407952070786546,256.0,True,3.5966587802686263,256.0,True,24.149216655399517,256.0,True,4.9085751633858505,256.0,True,245.08031990741785,256.0,True,72.01245775468712,256.0,7,1,False,False,False,False,False,False,False,False,22572.86224569046,1808.0
1535,AMD,85.38604319181374,86.995865381681,82.46944448682997,0.0067,-0.0425,9.724,0.525,78.5,97.25,42.59000015258789,0.7759999999999999,1210000000.0,39804391.0,6.247547914567383,True,1343.37226612925,256.0,True,1343.37226612925,256,True,3316.954339733333,16.0,True,13573.68888888889,256.0,True,281.6,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,4.826485280272704,256.0,False,0.0,0.0,False,0.0,0.0,True,94.73021710455075,256.0,True,19.5235646958012,256.0,6,1,False,False,False,False,False,False,False,False,19978.068027961348,1808.0
1751,TEL,117.21539564612958,122.54538448040302,129.693054623074,0.2073,0.0167,13.654000000000002,0.11199999999999999,129.11,134.7899932861328,58.689998626708984,0.9329999999999999,331000000.0,1139353.0,-0.6228851829951929,False,0.0,0.0,True,415.4586068467694,256,True,140.90865688533336,16.0,True,19163.022222222226,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6196367491776531,256.0,True,11.640767273382098,256.0,True,14.931639933092612,256.0,False,0.0,0.0,True,96.76441392397683,256.0,True,70.94969108808868,256.0,6,1,False,False,False,False,False,False,False,False,19914.295634922048,1808.0
437,AVK,15.920791351537911,16.564711534059963,17.411111036936443,0.1635,0.0255,13.475,-0.215,17.67,17.920000076293945,9.699999809265137,0.2561,34530000.0,229291.0,-1.3721946182028772,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,18908.444444444445,256.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,0.35523222709574953,256.0,True,10.353980721550117,256.0,True,13.080715126903971,256.0,True,3.8065103601758676,256.0,True,27.76413049922295,256.0,True,80.5714271384843,256.0,7,1,False,False,False,False,False,False,False,False,19060.376440517877,1808.0
595,BKR,19.557625887205276,21.522788451268124,23.368611070844864,0.1868,-0.048,12.583,-0.134,21.61,25.149999618530273,9.800000190734863,0.943,714000000.0,9449397.0,-1.477651865312431,False,0.0,0.0,True,634.2788775199824,256,True,201.81490044799997,16.0,True,17639.822222222225,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.7899310448401828,256.0,True,25.72304119638612,256.0,True,21.954896396512414,256.0,False,0.0,0.0,True,138.18774145111277,256.0,True,37.28880497869318,256.0,6,1,False,False,False,False,False,False,False,False,18699.860415257754,1808.0
1465,PKX,56.757625936604235,61.197019210228554,65.69416681925456,0.3911,0.12560000000000002,12.834000000000001,-0.049,72.2,72.19999694824219,31.09000015258789,0.039,330180000.0,218074.0,-1.9048984337097095,False,0.0,0.0,False,0.0,0,True,0.7946056533333341,16.0,True,17996.800000000003,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.8459982404959283,256.0,True,20.023471018982168,256.0,True,18.81251411863265,256.0,True,25.352224937308847,256.0,True,100.70374644005557,256.0,True,85.33334776085012,256.0,7,1,False,False,False,False,False,False,False,False,18248.665908169663,1808.0
452,SWBI,17.203381332562124,17.473942334835346,17.82527783181932,0.0504,0.0265,9.886000000000001,1.022,17.45,22.520000457763672,5.488086223602295,0.693,55140000.0,1513161.0,-0.35604304553677824,False,0.0,0.0,True,347.1470196574152,256,True,12.16497008,16.0,True,13804.088888888891,256.0,True,790.528,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,4.026162952677478,256.0,True,5.147200643359855,256.0,False,0.0,0.0,True,374.28748627094615,256.0,True,8.487857264375387,256.0,6,1,False,False,False,False,False,False,False,False,15345.877585757667,1808.0
844,SBGI,27.71863313029996,30.560576915740967,33.76361115773519,0.1843,-0.1038,9.86,-0.068,29.26,38.5,12.25,0.9540000000000001,73930000.0,930992.0,-2.127272364452036,False,0.0,0.0,True,800.5817252997213,256,True,13.056880981333336,16.0,True,13767.111111111111,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,1.1213828176422431,256.0,True,26.24723974132792,256.0,True,26.831193933651576,256.0,False,0.0,0.0,True,226.74285714285713,256.0,True,3.4133333333333473,256.0,6,1,False,False,False,False,False,False,False,False,14865.105724360978,1808.0
929,SPWR,27.003525116460786,31.294230662859402,35.53361119164361,0.5934,-0.1478,7.275,-0.149,33.45,54.0099983215332,3.097576856613159,0.483,170270000.0,3648055.0,2.592083000322064,True,407.57324808244834,256.0,True,407.57324808244834,256,True,114.16260240000001,16.0,True,10090.666666666668,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,2.1662538413057293,256.0,True,40.6769344054444,256.0,True,34.67991998463761,256.0,False,0.0,0.0,True,2422.2017448497286,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,13519.70061831268,1808.0
1551,CTRN,49.80863321427819,57.77663474816542,80.58333375718858,1.1073,0.1283,8.187999999999999,0.087,83.78,95.08999633789062,7.119999885559082,0.919,10370000.0,82185.0,-0.18996740204247642,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,11389.155555555555,256.0,False,0.0,0.0,True,9.3632,16.0,False,0.0,0.0,True,2.794018671851801,256.0,True,40.95290838236449,256.0,True,101.0532193811326,256.0,True,10.15528298476136,256.0,True,1795.37972925025,256.0,True,44.73517476066642,256.0,7,1,False,False,False,False,False,False,False,False,13393.589088986579,1808.0
56,VERU,7.769424448768012,9.505961519021254,14.404444403118557,0.7837999999999999,-0.16,5.472,0.377,10.77,20.780000686645508,2.359999895095825,0.253,70310000.0,1210249.0,-13.804308306825304,False,0.0,0.0,True,3789.9029265472777,256,False,0.0,0.0,True,7526.4000000000015,256.0,True,130.048,256.0,False,0.0,0.0,True,16.0,16.0,True,3.187698973108878,256.0,True,57.21832973809561,256.0,True,131.91844042495393,256.0,False,0.0,0.0,True,1096.461121757444,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,12751.136517440882,1808.0
1142,KF,38.0081294354775,40.56038454862741,43.099166976081,0.2562,0.0138,8.998,-0.08,43.39,44.900001525878906,21.059999465942383,0.7073999999999999,5020000.0,14947.0,-1.4184991519742214,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,12541.155555555555,256.0,False,0.0,0.0,True,12.7872,16.0,False,0.0,0.0,True,0.6740673749972117,256.0,True,17.19046211088996,256.0,True,16.023721388758705,256.0,True,1.7274870803090834,256.0,True,71.4758029091143,256.0,True,73.85418329656555,256.0,7,1,False,False,False,False,False,False,False,False,12734.88847971619,1808.0
1298,VTR,48.18913680700947,50.06076930119441,54.0,0.20170000000000002,0.0436,8.623,-0.075,53.34,57.16999816894531,22.520000457763672,0.951,374480000.0,2543168.0,0.5918731212235487,False,0.0,0.0,True,104.48048096677152,256,True,128.696086528,16.0,True,12007.822222222223,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.6810125764985849,256.0,True,9.942861612778492,256.0,True,20.14437798242485,256.0,False,0.0,0.0,True,133.93390498456588,256.0,True,62.46633869388287,256.0,6,1,False,False,False,False,False,False,False,False,12468.167285567144,1808.0
1330,TPIC,47.73197820375292,53.38187467134916,55.92083326975504,0.3845,-0.0327,6.872000000000001,0.10300000000000001,56.43,78.73999786376953,12.869999885559082,0.0,36070000.0,919323.0,-5.062000512824375,False,0.0,0.0,True,1551.87213128304,256,True,39.335890016,16.0,True,9517.511111111113,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.9118057052197518,256.0,True,30.30198098076977,256.0,True,12.175919358275303,256.0,True,2.3309145325845364,256.0,True,683.7407754016937,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,11838.180528388695,1808.0
1800,LBRDK,150.8017623132939,153.38043256906363,151.5115271674262,0.022799999999999997,-0.0143,1.874,8.71,150.15,164.99000549316406,106.87999725341797,0.6901999999999999,167480000.0,1660941.0,1.761126898109172,True,194.848485915948,256.0,True,194.848485915948,256,True,250.01631056,16.0,True,2409.244444444445,256.0,True,8663.04,256.0,False,0.0,0.0,False,0.0,0.0,True,0.1477804987198913,256.0,True,4.377532300356003,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,54.63214918265739,256.0,6,1,False,False,False,False,False,False,False,False,11771.155188818075,1808.0
1128,VRTV,22.48575542642058,24.98778849381667,34.21527783075968,1.1056,0.4388,7.729,-0.105,42.54,45.709999084472656,7.190000057220459,0.925,15870000.0,212240.0,-3.0361217220304355,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,10736.355555555556,256.0,False,0.0,0.0,True,5.8432,16.0,False,0.0,0.0,True,2.461850546125614,256.0,True,28.485610249980397,256.0,True,94.53566772593567,256.0,True,62.285885441784345,256.0,True,720.5028933934709,256.0,True,61.66178715440936,256.0,7,1,False,False,False,False,False,False,False,False,11712.132450067262,1808.0
1877,RGEN,188.79553958151837,198.45846146803635,202.02416695488824,0.1301,-0.045899999999999996,4.207,0.563,194.41,226.25999450683594,94.33000183105469,0.843,53190000.0,269213.0,-18.64050721202381,False,0.0,0.0,True,5027.969846278095,256,True,39.826879285333334,16.0,True,5727.288888888889,256.0,True,320.51199999999994,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,13.102576514422903,256.0,True,4.599554979322987,256.0,False,0.0,0.0,True,112.42504485999783,256.0,True,37.28478274725873,256.0,6,1,False,False,False,False,False,False,False,False,11283.009573553318,1808.0
528,VOXX,15.357769767157466,17.353269210228554,21.68111096488105,0.5806,-0.0766,6.391,0.8270000000000001,19.06,27.18000030517578,3.1500000953674316,0.534,24200000.0,207210.0,2.9179932758306815,True,491.00627861265446,256.0,False,0.0,0,False,0.0,0.0,True,8833.422222222223,256.0,True,590.8480000000001,256.0,True,0.512,16.0,False,0.0,0.0,True,2.193586883987146,256.0,True,33.263153776314894,256.0,True,63.8454619569892,256.0,False,0.0,0.0,True,1069.3485461840994,256.0,False,0.0,0.0,7,1,False,False,False,False,False,False,False,False,11084.439249636269,1808.0
1218,ZI,45.54424458785023,47.40317307985746,51.48305575052897,0.0861,-0.0632,7.557,0.547,48.9,58.08000183105469,31.110000610351562,0.86,163490000.0,2055304.0,0.6987397422629803,False,0.0,0.0,True,77.12262598067704,256,True,91.20465664,16.0,True,10491.733333333335,256.0,True,304.12800000000004,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,10.448865674693883,256.0,True,22.03333439161088,256.0,False,0.0,0.0,True,30.75950196804532,256.0,True,31.382911050037418,256.0,6,1,False,False,False,False,False,False,False,False,11058.813229038402,1808.0
1169,JYNT,28.93665475639508,32.594134734227104,42.25277805328369,0.8382999999999999,0.1549,7.11,0.223,48.37,49.0,8.850000381469727,0.847,14110000.0,134151.0,-2.9317393876347615,False,0.0,0.0,False,0.0,0,False,0.0,0.0,True,9856.000000000002,256.0,False,0.0,0.0,True,6.9696,16.0,False,0.0,0.0,True,2.1217824345733973,256.0,True,32.35739867677933,256.0,True,75.86066357767109,256.0,True,37.06286049131558,256.0,True,594.440641308773,256.0,True,80.94476190476189,256.0,7,1,False,False,False,False,False,False,False,False,10685.757708393876,1808.0
575,VRT,19.088057566032134,19.52932697076064,20.586388905843098,0.1804,0.0236,7.153,0.115,20.0,21.700000762939453,7.900000095367432,0.899,330500000.0,4111622.0,0.1715605561581745,False,0.0,0.0,True,212.0804976235073,256,True,71.71460266666666,16.0,True,9917.155555555555,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.549264759318244,256.0,True,5.918096549096877,256.0,True,13.856486492661228,256.0,False,0.0,0.0,True,165.91393379122175,256.0,True,58.592922887157336,256.0,6,1,False,False,False,False,False,False,False,False,10445.781360325185,1808.0
1649,USNA,83.2686331220668,85.29807706979605,96.8216667175293,0.20489999999999997,0.0625,0.324,0.14400000000000002,97.6,101.38999938964844,55.290000915527344,0.561,21050000.0,91531.0,37.55995510315742,True,9359.3485064083,256.0,False,0.0,0,False,0.0,0.0,True,204.80000000000004,256.0,False,0.0,0.0,True,2.528,16.0,False,0.0,0.0,False,0.0,0.0,True,6.239296012666339,256.0,True,34.58505808291329,256.0,True,2.057941440874042,256.0,True,25.669445620797987,256.0,True,72.57415458998994,256.0,7,1,False,False,False,False,False,False,False,False,9707.802402155543,1808.0
1239,CELH,40.83820152282715,47.37057702357952,53.66916645897759,0.49520000000000003,-0.1124,2.2680000000000002,0.48100000000000004,48.05,69.58000183105469,3.809999942779541,0.39,70230000.0,920680.0,-13.799551652894014,False,0.0,0.0,True,3788.6852231408675,256,True,31.187918933333332,16.0,True,2969.6000000000004,256.0,True,236.54400000000004,256.0,False,0.0,0.0,False,0.0,0.0,True,1.4157872405839618,256.0,True,40.94911298328982,256.0,True,34.03882740671043,256.0,False,0.0,0.0,True,2549.1150765774205,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,9651.535946282205,1808.0
1308,BOOM,46.77863311767578,51.2405769274785,61.00472217135959,0.3211,-0.063,0.84,-0.33899999999999997,54.26,68.91999816894531,22.06999969482422,0.0,14880000.0,108213.0,33.247032909287775,True,8255.24042477767,256.0,False,0.0,0,False,0.0,0.0,True,938.6666666666666,256.0,False,0.0,0.0,True,6.4768,16.0,False,0.0,0.0,True,1.4268666110794568,256.0,True,24.418362384297254,256.0,True,48.78206554877997,256.0,False,0.0,0.0,True,223.66070979296927,256.0,True,12.728194409789408,256.0,7,1,False,False,False,False,False,False,False,False,9511.40009019125,1808.0
1973,ROKU,311.82982114064606,348.33480922992413,378.98416815863715,0.2724,-0.1553,4.989,0.58,325.77,469.70001220703125,81.45999908447266,0.72,127400000.0,3480066.0,1.5655549902620374,True,144.78207750708157,256.0,True,144.78207750708157,256,True,1193.281174208,16.0,True,6839.466666666667,256.0,True,337.91999999999996,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,29.969157268765972,256.0,True,22.524983658958682,256.0,False,0.0,0.0,True,629.660725335706,256.0,False,0.0,0.0,6,1,False,False,False,False,False,False,False,False,9342.386862152263,1808.0
1472,SLG,60.2629477411723,64.13996076583862,70.52416674296062,0.2918,0.0542,6.391,-0.23800000000000002,69.99,77.76000213623047,37.929969787597656,0.95,70070000.0,817206.0,0.8995165371408012,False,0.0,0.0,True,25.723766491954905,256,True,45.009331136,16.0,True,8833.422222222223,256.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,0.8959220144942724,256.0,True,16.469744204638072,256.0,True,25.48109962383544,256.0,False,0.0,0.0,True,58.89443295128669,256.0,True,51.226329008407326,256.0,6,1,False,False,False,False,False,False,False,False,9057.12284765284,1808.0
1072,CKH,37.529280696841454,39.903557814084564,41.63722218407525,0.15810000000000002,-0.031400000000000004,5.933,0.107,40.75,43.65999984741211,24.1299991607666,0.953,20040000.0,139801.0,2.5842457670648256,True,405.56691636859534,256.0,False,0.0,0,False,0.0,0.0,True,8182.044444444445,256.0,False,0.0,0.0,True,3.1744,16.0,False,0.0,0.0,True,0.5597515137005976,256.0,True,16.195752509197206,256.0,True,11.122268364776309,256.0,False,0.0,0.0,True,21.918616237094273,256.0,True,62.582990882850204,256.0,7,1,False,False,False,False,False,False,False,False,8703.165140320658,1808.0
611,DCP,18.061798575970766,20.078653876598064,22.786388927035862,0.3625,0.004,5.443,-0.075,21.66,26.09000015258789,3.890000104904175,0.299,208300000.0,681804.0,0.7178059997953662,False,0.0,0.0,True,72.24166405238626,256,False,0.0,0.0,True,7485.155555555556,256.0,False,0.0,0.0,False,0.0,0.0,True,16.0,16.0,True,1.471633906368862,256.0,True,28.58602119766127,256.0,True,34.52323931536002,256.0,False,0.0,0.0,True,774.1860964952899,256.0,True,27.37600447528759,256.0,6,1,False,False,False,False,False,False,False,False,8439.540214997909,1808.0
