,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,week52_low,week52_high,SMA200_percent,SMA150_value,SMA200_value,volume,EPS_QoQ_percent,Shares Outstanding,prev_close,Sales_QoQ_percent,SMA50_value,Inst. Ownership,Relative Strength Value,SMA50_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
2413,ENSG,8190.0,4371.333537070743,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,33.779998779296875,96.12999725341795,0.4194,80.39485149572391,74.50364969072552,311274.0,4.357,53840000.0,93.75,1.021,87.26647029203528,0.858,4.5926505281621335,0.092,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,350.0989188491548,161.94080889622037,724.4390896040575,1839.4370704190128,919.7185352095064,38.441282192287886,19.22064109614395,0.13571352385722696,258.55999999999995,0.5943661693906261,12.335999999999999,46.41111111111112
2472,CINF,8190.0,3986.074118688053,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,48.540000915527344,108.93000030517578,0.2686,90.6786139459893,87.107591280972,698447.0,0.7070000000000001,160900000.0,104.14,0.252,102.68470651963177,0.716,4.558676639019277,0.0834,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,542.3214255450641,83.95886409446669,354.79256129331907,1822.0424391778693,911.0212195889347,35.16190780201601,17.580953901008005,0.07381216009014592,213.12,0.11337956972901285,0.03200000000000003,5.855555555555558
2667,SWKS,8190.0,3975.0130146014567,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,88.0999984741211,194.13999938964844,0.2635,163.22603962208964,158.68875879440859,1805663.0,1.036,165400000.0,187.7,0.685,179.48029417150158,0.7859999999999999,4.737937113424096,0.0784,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,407.88483742260314,58.557084986275065,329.9116650500028,1913.823802073137,956.9119010365685,37.005323138171356,18.502661569085678,0.058250128642934926,235.51999999999995,0.3663780858591227,6.960000000000001,9.511111111111113
1840,ACGL,8190.0,3932.848043461199,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,22.239999771118164,39.61999893188477,0.2091,35.158514929289865,33.86905113275904,1489239.0,0.703,403000000.0,39.41,0.33799999999999997,36.906764535342944,0.8320000000000001,5.244759437910451,0.1104,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,203.6727205570297,77.9715335083851,70.53811125314266,2173.316832210151,1086.6584161050757,41.76207760370505,20.881038801852526,0.04559490613051791,250.24,0.5426074046149203,1.4079999999999997,5.81111111111111
2317,PINS,8190.0,3831.608023039266,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,15.0600004196167,89.1500015258789,0.47700000000000004,71.75059358200222,65.14795592927585,11056313.0,7.808,618370000.0,77.73,0.764,75.28117606219124,0.742,1.6033239498055796,0.0565,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,201.54907599930385,207.56141493469485,2613.035817485992,308.90186230045674,154.45093115022837,20.804484273049656,10.402242136524828,0.22240693123588806,221.44,0.2602322722254761,8.224,84.75555555555556
2051,ATH,8190.0,3757.838479936551,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,22.25,52.06000137329102,0.2858,45.20326727687722,42.40423355659429,1647775.0,0.9129999999999999,191780000.0,51.13,1.4409999999999998,48.889411814072545,0.9,4.276012546765595,0.0872,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,334.01231667329813,135.18511191786422,413.55797050561796,1677.3184239439847,838.6592119719924,39.61787238721761,19.808936193608805,0.11155411700004084,272.0,0.3666377815218483,19.055999999999997,8.144444444444442
1385,MFC,8190.0,3447.6813046652337,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,11.359999656677244,21.8700008392334,0.3212,18.92445537831524,17.667299201018622,1852319.0,0.473,1940000000.0,21.74,0.635,20.95441173104679,0.537,4.223454230819512,0.0815,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,439.3627744931522,145.7300191619006,158.8282501511314,1650.4085661795905,825.2042830897951,41.65218065640407,20.826090328202035,0.11366223457127715,155.84,0.2999228149322861,6.16,3.2555555555555555
2653,IPHI,8190.0,3361.577071440293,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,85.94000244140625,183.9499969482422,0.3156,161.91504963789836,150.64613136235815,917651.0,0.221,52650000.0,180.54,0.8220000000000001,165.22882349350877,0.9179999999999999,4.236999302645138,0.1025,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,83.82925332101506,153.19838896356174,291.09046909855607,1657.3436429543112,828.6718214771556,39.50291117791964,19.751455588959814,0.08024131612603003,277.75999999999993,0.7413319871320283,9.152000000000001,0.4555555555555557
2734,LH,8190.0,2432.403411526648,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,126.41000366210938,255.02999877929688,0.2382,222.0906926523341,214.9927006185489,417163.0,3.1189999999999998,97300000.0,252.7,0.52,243.04029307645908,0.9390000000000001,2.7960643186177863,0.0632,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,386.3717218962635,67.61479642503583,215.5413868417361,919.5849311323063,459.79246556615317,41.10742607966368,20.55371303983184,0.0634526703142182,284.48,0.31796231978709777,4.32,32.65555555555555
2126,MC,8190.0,2431.297641536437,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,26.51000022888184,57.959999084472656,0.4333,49.27247532759564,45.93642336434692,527302.0,4.122,60480000.0,56.15,0.888,54.93558838788201,0.983,2.410897240196852,0.0681,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,470.7721895583709,148.73239839643534,319.2901972857516,722.3793869807882,361.1896934903941,37.33701664430457,18.668508322152285,0.18340205799851644,298.55999999999995,0.1768488002412474,10.208,43.8
2143,TFC,8190.0,2327.952144697445,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,29.63999938964844,60.16999816894531,0.3004,52.072277409015314,49.12905115280707,4863777.0,0.203,1350000000.0,59.05,0.284,58.19147098765654,0.738,2.588849492088152,0.0595,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,481.33513925732507,122.6917115489632,223.24857072402543,813.4909399491339,406.74546997456696,39.48989485374479,19.744947426872393,0.1278872498287672,220.16,0.11802815742885345,0.5439999999999996,0.2555555555555558
2284,BX,8190.0,2253.47258436755,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,45.5,76.08999633789062,0.2495,66.20089106040426,62.81481752604464,1586580.0,0.499,702580000.0,75.19,0.735,71.67323527616612,0.622,3.0119910477469647,0.0632,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,338.58640795799164,110.39877009104129,3.465796703296703,1030.1394164464461,515.0697082232231,40.64801267281028,20.32400633640514,0.1034883840684447,183.04,0.3925331078228385,7.76,3.5444444444444447
2039,IR,8190.0,2107.534275766958,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,24.36000061035156,50.7599983215332,0.2605,45.64712879445293,43.260948905109494,1793809.0,1.955,418800000.0,49.61,1.494,47.85735298605526,0.951,2.501865620326816,0.0803,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,198.32744200777145,112.96322750789663,256.252142337689,768.9551976073294,384.4775988036647,38.80011058514146,19.40005529257073,0.11930088972263307,288.31999999999994,0.29297851294958616,19.904,19.722222222222225
2364,SPB,8190.0,2023.1389362808754,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,35.40999984741211,87.61000061035156,0.3251,76.91663356818775,72.35635033489143,254052.0,3.0810000000000004,42900000.0,86.52,0.314,83.06088211957146,0.9990000000000001,1.875699609674375,0.0706,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,327.19635401303543,129.07588647802783,496.1238239749362,448.35820015328005,224.17910007664003,40.54331579875954,20.27165789937977,0.12009998386574132,303.68,0.3331645696176368,1.024,32.23333333333333
2105,PCH,8190.0,1733.8490552703988,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,27.770000457763672,55.61000061035156,0.2018,49.85851472911269,48.22985380409408,447528.0,7.7429999999999986,67160000.0,54.54,0.6579999999999999,52.51088243372301,0.8740000000000001,2.076515397355272,0.0713,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,217.8985510721648,69.15835963315668,206.34871486464007,551.1758834458992,275.5879417229496,39.3828429749617,19.69142148748085,0.05487194740580505,263.68,0.3091347884070419,6.527999999999999,84.03333333333333
2462,DLB,8190.0,1691.075213075246,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,53.61000061035156,103.19000244140624,0.2727,93.78287098195291,87.43795603731253,326637.0,1.7519999999999998,100720000.0,102.0,0.336,98.10588185927448,0.955,2.074375064045042,0.0766,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,188.8090262977396,148.61264370222025,158.6140044430087,550.0800327910615,275.0400163955308,40.69851330689404,20.349256653447014,0.11150870679168558,289.6,0.31754411188608195,1.3760000000000003,17.466666666666665
1611,VICI,8190.0,1131.325617134368,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,14.260000228881836,29.21999931335449,0.177,26.60762384622404,25.818978149525442,5227331.0,1.5319999999999998,536550000.0,28.84,0.5710000000000001,28.262647123897786,0.912,1.2892402325591856,0.0493,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,254.77567574353898,62.556557331004036,234.95983800644885,148.09099907030304,74.04549953515152,40.447186253599256,20.223593126799628,0.06462084874688824,275.84,0.16342499655357035,5.136000000000001,15.022222222222226
2089,APAM,8190.0,1055.327367899021,11,1,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,20.68000030517578,54.41999816894531,0.2503,49.706732721612006,47.519051071501124,1278088.0,0.517,56970000.0,52.52,0.253,50.2085294162526,0.8390000000000001,1.019649175852999,0.0747,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,2,41.34971559605594,94.28580576420907,592.810753461727,10.060378036735527,5.0301890183677616,36.70807855426008,18.35403927713004,0.08766447732217725,252.48,0.3682992687691327,0.048000000000000036,3.744444444444445
1930,PPBI,8188.0,6272.849631598637,11,0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,16.670000076293945,46.6500015258789,0.5134000000000001,35.66782165753959,32.42729916537765,382894.0,0.026000000000000002,93660000.0,43.52,0.39299999999999996,42.555587992948645,0.91,6.54314905580804,0.0833,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,0,790.9731965330683,204.66058644296456,695.3617760241818,2838.0923165737163,1419.046158286858,31.21571469216363,15.607857346081815,0.22272645265832366,275.2,0.1812992469447084,2.2880000000000003,0.0
1194,FHN,8188.0,3891.3401008299793,11,0,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,7.199999809265138,17.700000762939453,0.4193,14.597920767151484,13.435182453071985,4115873.0,0.127,553400000.0,17.22,0.42200000000000004,16.8638235540951,0.846,3.964882961636063,0.0703,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,4.0,0,635.7849150822655,177.24270403862866,486.40010511610535,1518.0200763576638,759.0100381788319,38.038410922189,19.0192054610945,0.18367974693274333,254.72,0.16896592626808346,2.7520000000000007,0.0
1744,WLL,8186.0,77863.85644311928,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.3199999928474426,36.97999954223633,0.0919,27.22465350840352,24.5362774299009,795076.0,1.0,38170000.0,36.98,-0.442,34.11029417374555,0.884,9.183188387425133,0.1121,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1035.9575065495437,224.39403142971355,69977.6007081032,4189.792454361668,2094.896227180834,42.66666877929514,21.33333438964757,0.55135962473846,266.88,0.6730415895300575,0.0,9.111111111111112
2501,HOV,8186.0,61555.32858744622,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7.480000019073486,116.76000213623048,1.7261000000000002,55.591980395930825,49.769927184947214,69078.0,3.0260000000000002,6220000.0,116.76,0.163,87.46470630870148,0.361,66.36788219105047,0.5531,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,2348.372632327819,239.57368737522862,8566.554161707847,33468.35568181783,16734.177840908917,42.666663544164734,21.333331772082367,0.4728581215792421,99.52,2.6795076485276286,0.0,31.622222222222234
1955,VRTV,8186.0,42224.390179796515,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7.190000057220459,45.709999084472656,1.1969,25.52485150629931,22.81591242769339,432146.0,7.729,15870000.0,43.21,-0.105,35.60500004712273,0.925,49.26270657033373,0.4904,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1617.5721301658948,243.1595602659755,2882.011573573884,24710.505764010868,12355.252882005438,33.33246148262845,16.666230741314227,0.3030510143475758,280.0,1.7087487583905987,0.0,83.87777777777778
854,TMST,8186.0,38907.151168311575,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,2.259999990463257,11.989999771118164,1.204,6.58237622988106,5.8715328404503175,544711.0,0.879,45000000.0,11.49,-0.069,9.491764657637653,0.621,45.74920739704795,0.4322,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1810.4183935876806,247.94330562622105,2235.5822524162827,22911.59418728855,11455.797093644274,35.54962780930268,17.77481390465134,0.32064288638619376,182.72,1.6841844815479663,0.0,7.7666666666666675
1372,FNKO,8186.0,38407.818260494525,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,3.4200000762939453,21.440000534057614,1.3397,12.44747522561857,10.803175163965156,2428929.0,2.943,35620000.0,20.96,0.06,16.04235284468707,0.764,44.96514544171093,0.4509,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1182.9401915497965,311.7163681191473,2827.6772030015645,22510.154466156,11255.077233077998,38.845766988250034,19.422883494125017,0.35181598259651564,228.48,2.452332125055616,0.0,30.7
1577,KIRK,8186.0,30859.021407988443,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.7099999785423279,30.8799991607666,0.9291,21.533663372002025,18.499927002148038,403832.0,4.82,14270000.0,28.02,-0.069,26.566176638883704,0.596,5.688042756774213,0.0413,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,957.2534865548478,335.84414061415265,25698.07332080069,2400.2778914683977,1200.1389457341988,26.86010783561446,13.43005391780723,0.4301087159074809,174.71999999999997,0.4377967912743306,0.0,51.55555555555557
1050,SIF,8186.0,30720.69802611505,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,2.0699999332427983,14.5,1.4424,8.046633663744029,6.899781021758588,17123.0,3.125,5690000.0,13.74,-0.042,10.9194117714377,0.18899999999999997,34.213405291518214,0.4071,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1462.3381181290476,340.40996422630565,3279.768254737936,17005.263509257325,8502.631754628663,33.72137931034483,16.860689655172415,0.4356576303666113,44.47999999999998,2.06647631766408,0.0,32.72222222222222
2606,SI,8186.0,29889.933432295278,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,8.729999542236326,176.27000427246094,1.8495,90.5713863939342,71.41562062284372,1021708.0,1.46,18740000.0,143.49,0.10400000000000001,141.30676516364602,0.436,21.19484240421532,0.1476,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,2294.456557580721,549.333716588111,11381.53222265773,10339.759310958243,5169.8796554791215,10.92868557572258,5.46434278786129,0.7131158800855802,123.52,0.12360256545824147,0.0,14.222222222222225
2167,MORF,8186.0,25310.44769809247,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,12.649999618530273,84.8499984741211,0.8384,40.81188116923417,37.13751820752221,123907.0,0.606,31270000.0,64.98,-0.653,57.60058829363655,0.593,27.226414890494947,0.2314,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1684.963849041868,202.62784668421642,3097.094121310091,13427.924423933415,6713.9622119667065,2.7002969880121026,1.3501484940060513,0.3065585160938501,173.75999999999996,1.024907824724936,0.0,4.733333333333333
1559,MX,8186.0,24721.727727761427,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,9.920000076293944,26.959999084472656,0.8137000000000001,17.525346529365766,16.535912409316015,2489856.0,0.215,35590000.0,25.04,0.158,21.725588293636545,0.768,30.54999506018763,0.3176,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,981.6747553393876,122.54304617145144,645.7805756155093,15129.597470816067,7564.798735408033,30.512369378922173,15.256184689461088,0.19523767189091198,229.76,1.2204637818104092,0.0,0.38888888888888895
905,CRIS,8186.0,22794.671097311835,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.6299999952316284,12.800000190734865,1.6722,8.151287175641201,6.3148175521488605,1678360.0,0.561,66030000.0,11.85,-0.091,10.662353038787842,0.7140000000000001,12.998784720294099,0.185,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1261.8038788014571,595.5975383061475,11459.047899541765,6143.377776790578,3071.688888395289,29.999997645616563,14.999998822808282,0.5506900925484078,212.48,0.8910955822915999,0.0,4.233333333333333
950,CYH,8186.0,22219.05581972353,10,1,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,2.630000114440918,13.960000038146973,0.8876999999999999,9.300495048560718,8.174598537222312,1906814.0,1.784,117670000.0,13.63,-0.051,10.596764732809627,0.845,25.4741567089734,0.2671,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,570.8858075791571,282.07330852048983,2237.2257225170474,12530.76823499438,6265.3841174971885,38.63228225717405,19.316141128587024,0.2580499239888632,254.4,2.2899330832920284,0.0,17.822222222222226
