,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_low,EPS_QoQ_percent,Sales_QoQ_percent,week52_high,Relative Strength Value,SMA200_value,Shares Outstanding,SMA50_value,SMA200_percent,Inst. Ownership,SMA150_value,SMA50_percent,volume,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
433,MTB,8186.0,5865.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,90.06,0.72,-0.09,167.0,3.0,141.44,128540000.0,156.85,0.28,0.84,148.84,0.06,631207.0,167.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,220.0,107.0,115.0,1024.0,0.0,43.0,4096.0,0.0,253.0,1.0,0.0,6.0
374,HHC,8186.0,5851.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,46.81,0.58,0.09,111.0,2.0,89.5,55680000.0,103.42,0.31,0.96,95.19,0.03,193310.0,103.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,354.0,130.0,433.0,512.0,0.0,31.0,4096.0,0.0,291.0,0.0,0.0,4.0
351,CLH,8186.0,5793.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,52.97,0.91,-0.06,94.0,3.0,81.5,54720000.0,89.13,0.25,0.91,85.17,0.05,173327.0,93.83,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,190.0,92.0,66.0,1024.0,0.0,42.0,4096.0,0.0,275.0,0.0,0.0,8.0
28,FNB,8186.0,5726.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,6.45,1.05,-0.18,14.0,2.0,11.11,320980000.0,13.01,0.35,0.76,11.87,0.03,1165753.0,13.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,393.0,140.0,310.0,512.0,0.0,38.0,4096.0,0.0,227.0,0.0,0.0,10.0
255,XOM,8186.0,5565.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,31.57,5.48,0.04,63.0,2.0,49.67,4230000000.000001,57.91,0.32,0.53,53.38,0.04,25000470.0,62.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,348.0,153.0,202.0,512.0,0.0,40.0,4096.0,0.0,154.0,1.0,0.0,59.0
361,ALV,8186.0,5550.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,61.17,1.09,0.21,107.0,3.0,92.91,87400000.0,98.42,0.16,0.46,94.56,0.04,300302.0,102.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,167.0,36.0,51.0,1024.0,0.0,35.0,4096.0,0.0,131.0,0.0,0.0,10.0
124,HP,8186.0,5535.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,13.48,0.7,-0.53,33.0,2.0,25.68,107860000.0,27.29,0.32,0.91,27.22,0.05,1778695.0,30.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,11.0,123.0,480.0,512.0,0.0,31.0,4096.0,0.0,275.0,1.0,0.0,6.0
26,QRTEA,8186.0,5503.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,6.16,3.72,0.14,14.0,2.0,11.53,411000000.0,12.31,0.31,0.99,12.21,0.05,2197342.0,12.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,34.0,121.0,372.0,512.0,0.0,28.0,4096.0,0.0,301.0,0.0,0.0,39.0
56,UMPQ,8186.0,5470.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,9.87,1.06,-0.12,19.0,2.0,16.47,220370000.0,18.39,0.26,0.93,17.26,0.03,1087230.0,19.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,268.0,98.0,159.0,512.0,0.0,45.0,4096.0,0.0,282.0,0.0,0.0,10.0
260,TFC,8186.0,5378.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,32.34,0.35,-0.21,62.0,2.0,53.4,1350000000.0,59.19,0.25,0.75,55.65,0.04,4460648.0,62.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,261.0,86.0,154.0,512.0,0.0,43.0,4096.0,0.0,224.0,0.0,0.0,2.0
333,PSX,8186.0,5350.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,44.22,0.74,0.07,90.0,2.0,74.21,439500000.0,81.29,0.27,0.7,78.6,0.06,2129355.0,88.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,140.0,121.0,226.0,512.0,0.0,40.0,4096.0,0.0,208.0,1.0,0.0,6.0
501,MTD,8186.0,5313.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,714.06,0.57,0.24,1335.0,2.0,1176.86,23360000.0,1256.48,0.12,0.97,1191.45,0.03,61243.0,1259.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,224.0,25.0,125.0,512.0,0.0,33.0,4096.0,0.0,294.0,0.0,0.0,4.0
499,ISRG,8186.0,5120.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,531.0,0.34,0.17,891.0,2.0,771.24,118100000.0,815.53,0.09,0.89,781.21,0.04,525903.0,817.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,180.0,26.0,7.0,512.0,0.0,28.0,4096.0,0.0,269.0,0.0,0.0,2.0
441,JAZZ,8186.0,5118.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,104.68,1.74,0.14,179.0,2.0,160.58,56470000.0,167.96,0.15,0.98,165.2,0.04,417624.0,176.8,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,68.0,59.0,27.0,512.0,0.0,41.0,4096.0,0.0,298.0,0.0,0.0,17.0
415,DDS,8184.0,31229.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,22.66,0.11,-0.18,142.0,46.0,76.82,22000000.0,101.84,1.25,0.78,86.38,0.45,621370.0,141.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,733.0,255.0,2826.0,23040.0,0.0,42.0,4096.0,0.0,234.0,3.0,0.0,0.0
79,SBLK,8184.0,23279.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,5.02,0.16,-0.25,23.0,32.0,12.51,96710000.0,17.83,1.07,0.62,14.26,0.3,2086920.0,20.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1025.0,286.0,1791.0,15872.0,0.0,26.0,4096.0,0.0,182.0,1.0,0.0,0.0
98,KNL,8184.0,19081.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,10.33,-1.35,-0.22,25.0,27.0,16.9,49260000.0,21.33,0.63,0.88,17.95,0.26,359230.0,25.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,771.0,127.0,463.0,13312.0,0.0,45.0,4096.0,0.0,266.0,1.0,0.0,0.0
83,IGT,8184.0,17632.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,7.34,-0.02,0.11,23.0,25.0,16.21,204860000.0,17.62,0.57,0.43,17.55,0.29,2982207.0,22.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,16.0,169.0,901.0,12288.0,0.0,38.0,4096.0,0.0,122.0,2.0,0.0,0.0
330,CAR,8184.0,17255.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,13.71,-0.12,-0.22,90.0,17.0,53.9,69900000.0,80.27,0.83,0.99,59.98,0.12,1074468.0,88.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1386.0,231.0,3009.0,8192.0,0.0,39.0,4096.0,0.0,301.0,1.0,0.0,0.0
43,RICE,8184.0,17250.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,9.84,0.0,0.0,17.0,25.0,12.06,29660000.0,14.09,0.33,0.49,12.15,0.24,325718.0,14.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,654.0,15.0,37.0,12288.0,0.0,19.0,4096.0,0.0,141.0,0.0,0.0,0.0
52,OI,8184.0,16422.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,7.17,-1.9,-0.08,18.0,22.0,13.25,157270000.0,15.98,0.43,0.92,13.81,0.2,1738753.0,18.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,644.0,87.0,518.0,10752.0,0.0,46.0,4096.0,0.0,278.0,1.0,0.0,0.0
362,STX,8184.0,16337.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,44.31,0.14,0.01,104.0,22.0,70.52,233000000.0,86.2,0.6,0.91,74.72,0.23,4480268.0,104.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,629.0,122.0,418.0,10752.0,0.0,43.0,4096.0,0.0,275.0,2.0,0.0,0.0
29,CYH,8184.0,16233.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,2.74,-4.23,-0.0,15.0,18.0,9.85,125750000.0,12.16,0.66,0.81,10.37,0.14,2239665.0,14.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,707.0,108.0,2340.0,8704.0,0.0,34.0,4096.0,0.0,243.0,1.0,0.0,0.0
348,PLCE,8184.0,16187.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,18.91,-0.67,-0.08,92.0,19.0,62.45,14640000.0,76.03,0.81,0.95,70.6,0.2,1503441.0,90.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,315.0,267.0,1965.0,9216.0,0.0,39.0,4096.0,0.0,288.0,1.0,0.0,0.0
245,DEN,8184.0,16171.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,16.41,0.0,-0.36,59.0,19.0,35.7,50000000.0,51.41,0.78,0.91,40.68,0.18,1030132.0,55.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1080.0,286.0,1185.0,9216.0,0.0,32.0,4096.0,0.0,275.0,1.0,0.0,0.0
154,SC,8184.0,15682.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,15.47,0.0,0.03,37.0,21.0,25.9,306110000.0,31.8,0.56,0.22,27.1,0.21,391335.0,36.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,710.0,95.0,445.0,10240.0,0.0,41.0,4096.0,0.0,54.0,1.0,0.0,0.0
123,MTDR,8184.0,15680.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,6.48,-0.53,-0.28,31.0,17.0,18.38,116810000.0,25.65,0.92,0.88,21.25,0.16,1508277.0,30.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,848.0,320.0,1915.0,8192.0,0.0,41.0,4096.0,0.0,266.0,2.0,0.0,0.0
177,ANF,8184.0,15677.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,9.38,0.08,-0.05,43.0,17.0,27.81,62580000.0,38.45,0.81,0.99,30.64,0.13,943119.0,42.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1044.0,208.0,1793.0,8192.0,0.0,42.0,4096.0,0.0,301.0,1.0,0.0,0.0
18,ORBC,8184.0,15262.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,2.73,-0.5,-0.04,12.0,17.0,8.08,79070000.0,10.67,0.66,0.72,8.8,0.15,1513597.0,11.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,870.0,182.0,1677.0,8192.0,0.0,31.0,4096.0,0.0,214.0,0.0,0.0,0.0
58,DBI,8184.0,14883.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,4.33,0.0,-0.26,20.0,15.0,12.18,72390000.0,17.88,0.86,0.99,13.91,0.11,1119623.0,20.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1169.0,291.0,1814.0,7168.0,0.0,43.0,4096.0,0.0,301.0,1.0,0.0,0.0
145,CC,8184.0,13768.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,12.3,-0.06,0.1,35.0,17.0,27.05,165650000.0,30.74,0.36,0.8,27.98,0.16,1279092.0,34.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,404.0,70.0,724.0,8192.0,0.0,41.0,4096.0,0.0,240.0,1.0,0.0,0.0
166,CPE,8184.0,13284.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,4.53,-1.35,0.24,42.0,6.0,23.21,42590000.0,37.02,1.14,0.57,27.82,0.02,1545594.0,38.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1355.0,407.0,4672.0,2560.0,0.0,28.0,4096.0,0.0,166.0,0.0,0.0,0.0
87,TROX,8184.0,12536.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,6.25,-0.45,0.23,24.0,13.0,16.95,147070000.0,21.0,0.6,0.59,18.45,0.15,1164169.0,23.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,566.0,181.0,1335.0,6144.0,0.0,40.0,4096.0,0.0,173.0,1.0,0.0,0.0
482,KSU,8184.0,11796.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,138.98,0.06,-0.04,313.0,13.0,225.69,90760000.0,283.77,0.4,0.88,238.27,0.11,2324249.0,297.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,782.0,114.0,360.0,6144.0,0.0,34.0,4096.0,0.0,266.0,0.0,0.0,0.0
59,M,8184.0,11629.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,5.07,-0.53,-0.18,21.0,11.0,13.92,311400000.0,16.9,0.65,0.86,15.49,0.12,37190224.0,19.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,373.0,231.0,1521.0,5120.0,0.0,28.0,4096.0,0.0,259.0,1.0,0.0,0.0
160,WW,8184.0,11622.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,18.12,-1.93,-0.17,38.0,14.0,28.93,69080000.0,31.27,0.37,0.9,29.42,0.16,966105.0,37.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,258.0,35.0,264.0,6656.0,0.0,39.0,4096.0,0.0,272.0,2.0,0.0,0.0
343,NGVT,8184.0,11456.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,47.31,0.11,0.11,89.0,14.0,72.83,40420000.0,78.1,0.31,0.95,74.67,0.15,212618.0,89.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,188.0,52.0,132.0,6656.0,0.0,43.0,4096.0,0.0,288.0,1.0,0.0,0.0
97,HRB,8184.0,11353.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,13.15,-0.92,-0.41,25.0,13.0,19.29,183440000.0,22.7,0.37,0.94,19.9,0.13,1223442.0,24.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,576.0,65.0,144.0,6144.0,0.0,42.0,4096.0,0.0,285.0,1.0,0.0,0.0
324,EOG,8184.0,11327.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,32.51,-0.47,-0.21,85.0,12.0,61.21,583650000.0,74.79,0.52,0.92,66.3,0.12,3328532.0,85.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,525.0,170.0,582.0,5632.0,0.0,43.0,4096.0,0.0,278.0,1.0,0.0,0.0
187,EPC,8184.0,11064.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,26.22,-0.27,-0.01,45.0,13.0,35.8,54300000.0,40.15,0.29,0.99,36.46,0.11,627314.0,43.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,415.0,38.0,30.0,6144.0,0.0,39.0,4096.0,0.0,301.0,1.0,0.0,0.0
234,SEE,8184.0,11064.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,29.8,-0.08,0.08,57.0,13.0,45.98,154100000.0,50.19,0.25,0.96,46.66,0.13,3195744.0,56.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,310.0,30.0,151.0,6144.0,0.0,41.0,4096.0,0.0,291.0,1.0,0.0,0.0
264,THC,8184.0,11053.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,16.81,0.01,0.06,67.0,10.0,47.24,106310000.0,57.18,0.52,0.9,52.02,0.1,1233712.0,65.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,406.0,207.0,1425.0,4608.0,0.0,38.0,4096.0,0.0,272.0,1.0,0.0,0.0
129,VVV,8184.0,10674.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,17.62,0.11,0.21,32.0,12.0,25.26,182000000.0,28.99,0.33,0.99,26.21,0.12,791496.0,31.71,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,434.0,77.0,92.0,5632.0,0.0,41.0,4096.0,0.0,301.0,1.0,0.0,0.0
252,WRK,8184.0,10609.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,24.97,-0.26,-0.0,62.0,11.0,47.64,264900000.0,55.56,0.38,0.87,49.41,0.1,1319350.0,61.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,510.0,76.0,502.0,5120.0,0.0,42.0,4096.0,0.0,262.0,1.0,0.0,0.0
388,DFS,8184.0,10290.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,39.75,0.0,-0.11,119.0,10.0,92.93,307000000.0,106.38,0.42,0.89,98.08,0.11,1378372.0,118.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,347.0,113.0,815.0,4608.0,0.0,41.0,4096.0,0.0,269.0,1.0,0.0,0.0
41,SHLX,8184.0,10263.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,8.17,-0.04,0.15,16.0,11.0,11.95,393300000.0,14.65,0.37,0.24,12.65,0.1,974758.0,15.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,648.0,120.0,179.0,5120.0,0.0,38.0,4096.0,0.0,61.0,1.0,0.0,0.0
183,IRM,8184.0,10255.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,23.46,-0.29,0.01,44.0,11.0,33.21,288760000.0,39.49,0.34,0.81,35.15,0.1,2482698.0,43.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,506.0,120.0,128.0,5120.0,0.0,41.0,4096.0,0.0,243.0,1.0,0.0,0.0
121,GES,8184.0,9923.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,7.42,-0.05,-0.23,30.0,8.0,22.98,63030000.0,27.29,0.5,0.71,25.31,0.1,721476.0,30.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,320.0,208.0,1460.0,3584.0,0.0,43.0,4096.0,0.0,211.0,1.0,0.0,0.0
272,FL,8184.0,9663.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,26.83,-0.08,-0.01,66.0,9.0,49.4,104000000.0,59.32,0.45,0.97,52.8,0.09,1177358.0,65.82,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,506.0,141.0,487.0,4096.0,0.0,42.0,4096.0,0.0,294.0,1.0,0.0,0.0
153,PSXP,8184.0,9629.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,22.02,-1.14,-0.06,47.0,10.0,29.23,228340000.0,33.91,0.28,0.21,30.08,0.09,855165.0,36.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,522.0,60.0,287.0,4608.0,0.0,4.0,4096.0,0.0,51.0,1.0,0.0,0.0
451,CSL,8184.0,9597.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,112.99,-0.11,-0.0,196.0,10.0,158.75,53000000.0,181.91,0.29,0.94,163.31,0.09,187334.0,192.74,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,467.0,59.0,42.0,4608.0,0.0,40.0,4096.0,0.0,285.0,0.0,0.0,0.0
178,JWN,8184.0,9585.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,11.79,-0.83,-0.2,46.0,8.0,33.29,157800000.0,37.69,0.55,0.61,36.7,0.1,2342013.0,43.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,110.0,210.0,1373.0,3584.0,0.0,32.0,4096.0,0.0,179.0,1.0,0.0,0.0
135,CMC,8184.0,9530.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,16.13,0.03,0.09,33.0,9.0,24.77,120340000.0,30.5,0.38,0.91,26.24,0.08,727111.0,32.92,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,665.0,122.0,233.0,4096.0,0.0,42.0,4096.0,0.0,275.0,1.0,0.0,0.0
132,WRI,8184.0,9493.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,15.42,-0.46,0.09,33.0,9.0,24.96,126520000.0,30.25,0.43,0.83,26.35,0.09,777311.0,32.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,606.0,114.0,291.0,4096.0,0.0,39.0,4096.0,0.0,250.0,1.0,0.0,0.0
33,DB,8184.0,9392.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,7.06,0.0,-0.23,14.0,10.0,11.74,2100000000.0,12.93,0.31,0.34,12.05,0.12,3919241.0,14.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,299.0,54.0,194.0,4608.0,0.0,47.0,4096.0,0.0,93.0,1.0,0.0,0.0
242,CPRI,8184.0,9276.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,13.45,-0.15,-0.17,60.0,6.0,45.09,150660000.0,53.82,0.55,0.95,49.06,0.06,2036013.0,57.88,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,397.0,180.0,1717.0,2560.0,0.0,37.0,4096.0,0.0,288.0,1.0,0.0,0.0
419,AJG,8184.0,8904.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,90.22,0.07,0.16,151.0,9.0,124.13,194600000.0,138.33,0.25,0.85,126.96,0.1,1381613.0,146.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,367.0,47.0,4.0,4096.0,0.0,38.0,4096.0,0.0,256.0,0.0,0.0,0.0
356,DIN,8184.0,8903.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,35.13,0.15,-0.01,99.0,7.0,76.72,16460000.0,93.18,0.39,0.9,81.57,0.07,230223.0,99.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,583.0,129.0,707.0,3072.0,0.0,43.0,4096.0,0.0,272.0,1.0,0.0,0.0
30,EAF,8184.0,8795.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,6.07,-0.19,-0.04,14.0,8.0,10.82,267320000.0,12.47,0.42,0.81,11.7,0.11,1564578.0,13.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,270.0,167.0,393.0,3584.0,0.0,41.0,4096.0,0.0,243.0,1.0,0.0,0.0
256,CCEP,8184.0,8750.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,34.03,-0.36,-0.07,61.0,9.0,49.84,442610000.0,55.42,0.29,0.32,52.2,0.11,1015379.0,61.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,253.0,97.0,77.0,4096.0,0.0,44.0,4096.0,0.0,86.0,1.0,0.0,0.0
502,TPL,8184.0,8695.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,441.7,-0.13,-0.13,1753.0,4.0,1080.4,7760000.0,1598.02,0.77,0.49,1244.19,0.0,55468.0,1650.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1165.0,310.0,1414.0,1536.0,0.0,33.0,4096.0,0.0,141.0,0.0,0.0,0.0
404,EMN,8184.0,8531.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,62.93,0.05,0.07,130.0,8.0,107.18,136100000.0,117.12,0.3,0.87,110.91,0.1,708984.0,129.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,229.0,71.0,245.0,3584.0,0.0,43.0,4096.0,0.0,262.0,1.0,0.0,0.0
300,TD,8184.0,8449.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,39.69,0.1,-0.27,73.0,8.0,60.25,1810000000.0,68.02,0.31,0.67,62.98,0.09,1316685.0,73.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,328.0,93.0,106.0,3584.0,0.0,43.0,4096.0,0.0,198.0,1.0,0.0,0.0
411,RL,8184.0,8315.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,64.89,-0.64,-0.18,140.0,7.0,109.81,73600000.0,128.37,0.4,0.96,117.98,0.08,1077798.0,138.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,361.0,152.0,302.0,3072.0,0.0,40.0,4096.0,0.0,291.0,1.0,0.0,0.0
116,LEVI,8184.0,8230.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,12.0,-0.07,-0.13,30.0,6.0,22.69,399540000.0,27.77,0.43,0.9,24.1,0.06,902371.0,29.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,624.0,127.0,512.0,2560.0,0.0,39.0,4096.0,0.0,272.0,0.0,0.0,0.0
