,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_high,SMA200_value,SMA150_value,prev_close,volume,Sales_QoQ_percent,Inst. Ownership,SMA50_percent,week52_low,EPS_QoQ_percent,Relative Strength Value,SMA50_value,Shares Outstanding,SMA200_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
349,CLH,8186.0,5889.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,94.0,80.56,84.56,92.52,330459.0,-0.06,0.91,0.06,49.55,0.91,3.0,88.73,54720000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,202.0,102.0,142.0,1024.0,0.0,40.0,4096.0,0.0,275.0,0.0,0.0,8.0
272,ACM,8186.0,5888.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,69.0,56.36,58.92,67.25,936284.0,0.01,0.88,0.03,30.99,0.93,2.0,66.56,147770000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,531.0,93.0,344.0,512.0,0.0,38.0,4096.0,0.0,266.0,0.0,0.0,8.0
336,PSX,8186.0,5887.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,90.0,73.21,77.99,84.35,2812235.0,0.07,0.7,0.07,44.22,0.74,3.0,81.05,439500000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,161.0,134.0,226.0,1024.0,0.0,32.0,4096.0,0.0,208.0,0.0,0.0,6.0
516,MTD,8186.0,5860.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,1335.0,1171.48,1187.97,1253.64,67378.0,0.24,0.97,0.06,689.53,0.57,3.0,1250.25,23360000.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,215.0,29.0,166.0,1024.0,0.0,32.0,4096.0,0.0,294.0,0.0,0.0,4.0
179,OZK,8186.0,5808.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,45.0,36.1,38.89,43.01,620345.0,-0.03,0.91,0.06,19.67,11.51,2.0,41.02,129490000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,224.0,158.0,382.0,512.0,0.0,35.0,4096.0,0.0,275.0,0.0,0.0,126.0
190,LAZ,8186.0,5794.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,47.0,41.86,43.33,45.47,382110.0,0.22,0.76,0.05,24.8,0.34,3.0,45.4,107290000.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,196.0,72.0,140.0,1024.0,0.0,37.0,4096.0,0.0,227.0,0.0,0.0,2.0
408,LECO,8186.0,5725.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,135.0,119.21,121.63,131.45,157014.0,0.08,0.76,0.06,72.13,0.35,3.0,126.67,59640000.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,170.0,42.0,126.0,1024.0,0.0,38.0,4096.0,0.0,227.0,0.0,0.0,2.0
513,ISRG,8186.0,5641.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,891.0,768.6,780.34,820.59,361880.0,0.17,0.89,0.07,517.27,0.34,3.0,810.07,118100000.0,0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,156.0,31.0,34.0,1024.0,0.0,29.0,4096.0,0.0,269.0,0.0,0.0,2.0
450,JAZZ,8186.0,5638.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,179.0,159.98,164.45,178.16,568381.0,0.14,0.98,0.07,104.68,1.74,3.0,167.49,56470000.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,76.0,57.0,27.0,1024.0,0.0,42.0,4096.0,0.0,298.0,1.0,0.0,17.0
247,XOM,8186.0,5590.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,63.0,49.01,52.84,59.3,20692226.0,0.04,0.53,0.05,31.57,5.48,2.0,57.66,4230000000.000001,0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,374.0,160.0,202.0,512.0,0.0,33.0,4096.0,0.0,154.0,0.0,0.0,59.0
23,QRTEA,8186.0,5531.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,14.0,11.38,12.13,13.08,3020104.0,0.14,0.99,0.07,6.16,3.72,2.0,12.26,411000000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,44.0,135.0,372.0,512.0,0.0,31.0,4096.0,0.0,301.0,1.0,0.0,39.0
174,NSA,8186.0,5483.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,46.0,38.14,39.34,43.51,1004479.0,0.18,0.84,0.03,24.49,1.53,2.0,42.99,71790000.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,380.0,64.0,130.0,512.0,0.0,33.0,4096.0,0.0,253.0,0.0,0.0,15.0
249,TFC,8186.0,5435.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,62.0,52.95,55.19,60.57,4228821.0,-0.21,0.75,0.05,31.35,0.35,2.0,59.01,1350000000.0,0.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,284.0,87.0,191.0,512.0,0.0,39.0,4096.0,0.0,224.0,0.0,0.0,2.0
309,GGG,8186.0,5190.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,79.0,71.03,72.52,76.4,458305.0,0.21,0.88,0.05,43.98,0.44,2.0,75.23,168950000.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,153.0,43.0,80.0,512.0,0.0,37.0,4096.0,0.0,266.0,0.0,0.0,3.0
96,BP,8186.0,5112.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,28.0,22.87,24.13,25.89,15695461.0,0.12,0.08,0.05,14.9,2.06,2.0,25.3,3380000000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,199.0,113.0,131.0,512.0,0.0,30.0,4096.0,0.0,10.0,0.0,0.0,21.0
364,ALV,8186.0,5093.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,107.0,92.37,94.35,98.33,287566.0,0.21,0.46,0.05,57.4,1.09,2.0,97.8,87400000.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,150.0,44.0,121.0,512.0,0.0,29.0,4096.0,0.0,131.0,0.0,0.0,10.0
35,RHE,8184.0,68290.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,19.0,4.79,5.91,15.09,936585.0,-0.2,0.09,1.1,1.16,-0.87,105.0,7.93,1690000.0,3.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1400.0,479.0,9039.0,53248.0,0.0,8.0,4096.0,0.0,13.0,7.0,0.0,0.0
403,DDS,8184.0,22536.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,125.0,75.01,83.98,102.12,1195796.0,-0.18,0.78,0.31,22.66,0.11,30.0,99.09,22000000.0,1.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,737.0,245.0,2365.0,14848.0,0.0,11.0,4096.0,0.0,234.0,0.0,0.0,0.0
62,SBLK,8184.0,21720.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,23.0,12.21,13.88,21.46,1454865.0,-0.25,0.62,0.28,4.33,0.16,28.0,17.49,96710000.0,1.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1065.0,280.0,2240.0,13824.0,0.0,31.0,4096.0,0.0,182.0,2.0,0.0,0.0
86,KNL,8184.0,19168.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,25.0,16.63,17.67,24.64,530628.0,-0.22,0.88,0.28,9.54,-1.35,27.0,20.86,49260000.0,0.64,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,739.0,128.0,586.0,13312.0,0.0,40.0,4096.0,0.0,266.0,1.0,0.0,0.0
29,CYH,8184.0,19012.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,15.0,9.66,10.21,14.44,2466287.0,-0.0,0.81,0.21,2.63,-4.23,23.0,12.14,125750000.0,0.74,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,774.0,117.0,2480.0,11264.0,0.0,36.0,4096.0,0.0,243.0,2.0,0.0,0.0
45,OI,8184.0,18156.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,18.0,13.08,13.65,18.22,975595.0,-0.08,0.92,0.25,6.32,-1.9,25.0,15.76,157270000.0,0.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,633.0,89.0,726.0,12288.0,0.0,45.0,4096.0,0.0,278.0,1.0,0.0,0.0
53,DBI,8184.0,16992.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,20.0,11.87,13.54,18.62,1457639.0,-0.26,0.99,0.17,4.33,0.0,19.0,17.66,72390000.0,0.95,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1246.0,288.0,1814.0,9216.0,0.0,31.0,4096.0,0.0,301.0,0.0,0.0,0.0
111,MTDR,8184.0,16658.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,30.0,17.9,20.74,27.98,1402056.0,-0.28,0.88,0.19,6.48,-0.53,19.0,25.31,116810000.0,0.98,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,903.0,325.0,1820.0,9216.0,0.0,31.0,4096.0,0.0,266.0,1.0,0.0,0.0
143,SC,8184.0,15729.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,36.0,25.61,26.71,35.28,571737.0,0.03,0.22,0.22,14.4,0.0,21.0,31.27,306110000.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,699.0,88.0,512.0,10240.0,0.0,39.0,4096.0,0.0,54.0,1.0,0.0,0.0
14,ORBC,8184.0,15450.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,12.0,7.92,8.68,11.16,1409501.0,-0.04,0.72,0.17,2.54,-0.5,17.0,10.46,79070000.0,0.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,840.0,197.0,1879.0,8192.0,0.0,31.0,4096.0,0.0,214.0,1.0,0.0,0.0
164,ANF,8184.0,15064.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,41.0,27.22,30.02,38.53,1933289.0,-0.05,0.99,0.13,9.38,0.08,16.0,37.95,62580000.0,0.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1082.0,211.0,1662.0,7680.0,0.0,32.0,4096.0,0.0,301.0,0.0,0.0,0.0
497,KSU,8184.0,14433.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,313.0,223.24,235.48,313.45,3056516.0,-0.04,0.88,0.17,133.85,0.06,18.0,281.36,90760000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,798.0,112.0,413.0,8704.0,0.0,43.0,4096.0,0.0,266.0,1.0,0.0,0.0
357,STX,8184.0,14163.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,98.0,69.42,73.84,87.13,9308964.0,0.01,0.91,0.2,44.31,0.14,18.0,84.63,233000000.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,599.0,130.0,335.0,8704.0,0.0,24.0,4096.0,0.0,275.0,0.0,0.0,0.0
78,TROX,8184.0,13255.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,24.0,16.63,18.18,22.85,692262.0,0.23,0.59,0.17,5.74,-0.45,14.0,20.66,147070000.0,0.64,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,559.0,191.0,1545.0,6656.0,0.0,34.0,4096.0,0.0,173.0,1.0,0.0,0.0
129,CC,8184.0,12906.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,35.0,26.75,27.83,33.77,1002689.0,0.1,0.8,0.16,11.09,-0.06,15.0,30.32,165650000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,366.0,83.0,915.0,7168.0,0.0,37.0,4096.0,0.0,240.0,1.0,0.0,0.0
517,TPL,8184.0,12903.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,1753.0,1054.99,1217.02,1657.24,24543.0,-0.13,0.49,0.09,441.7,-0.13,12.0,1594.92,7760000.0,0.92,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1272.0,315.0,1414.0,5632.0,0.0,33.0,4096.0,0.0,141.0,0.0,0.0,0.0
258,THC,8184.0,12626.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,67.0,46.4,51.38,63.85,789625.0,0.06,0.9,0.15,16.7,0.01,13.0,56.61,106310000.0,0.59,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,417.0,220.0,1441.0,6144.0,0.0,35.0,4096.0,0.0,272.0,1.0,0.0,0.0
150,WW,8184.0,12122.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,38.0,28.64,29.23,37.73,1059213.0,-0.17,0.9,0.17,18.12,-1.93,15.0,30.92,69080000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,237.0,42.0,264.0,7168.0,0.0,41.0,4096.0,0.0,272.0,2.0,0.0,0.0
229,SEE,8184.0,12110.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,57.0,45.69,46.41,56.5,579300.0,0.08,0.96,0.17,28.76,-0.08,15.0,49.66,154100000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,287.0,32.0,194.0,7168.0,0.0,41.0,4096.0,0.0,291.0,1.0,0.0,0.0
246,WRK,8184.0,11659.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,61.0,47.16,49.0,60.45,1566576.0,-0.0,0.87,0.13,24.21,-0.26,13.0,55.11,264900000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,511.0,80.0,524.0,6144.0,0.0,41.0,4096.0,0.0,262.0,1.0,0.0,0.0
461,CSL,8184.0,11209.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,196.0,157.25,162.44,193.13,235310.0,-0.0,0.94,0.14,105.07,-0.11,13.0,180.42,53000000.0,0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,453.0,68.0,122.0,6144.0,0.0,40.0,4096.0,0.0,285.0,1.0,0.0,0.0
176,EPC,8184.0,11090.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,45.0,35.45,36.31,43.7,795392.0,-0.01,0.99,0.13,25.55,-0.27,13.0,39.87,54300000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,402.0,50.0,58.0,6144.0,0.0,38.0,4096.0,0.0,301.0,1.0,0.0,0.0
33,RICE,8184.0,11067.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,17.0,12.0,12.02,13.88,102807.0,0.0,0.49,0.15,9.84,0.0,13.0,13.79,29660000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,603.0,3.0,37.0,6144.0,0.0,11.0,4096.0,32.0,141.0,0.0,0.0,0.0
387,DFS,8184.0,10882.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,119.0,91.77,97.27,114.73,1282751.0,-0.11,0.89,0.14,38.0,0.0,11.0,105.25,307000000.0,0.45,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,336.0,123.0,900.0,5120.0,0.0,37.0,4096.0,0.0,269.0,1.0,0.0,0.0
322,EOG,8184.0,10842.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,85.0,60.1,65.42,79.58,4041030.0,-0.21,0.92,0.12,32.51,-0.47,11.0,74.23,583650000.0,0.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,552.0,181.0,582.0,5120.0,0.0,32.0,4096.0,0.0,278.0,1.0,0.0,0.0
119,VVV,8184.0,10762.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,32.0,24.99,25.99,31.51,658832.0,0.21,0.99,0.14,16.28,0.11,12.0,28.69,182000000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,426.0,82.0,184.0,5632.0,0.0,40.0,4096.0,0.0,301.0,1.0,0.0,0.0
125,WRI,8184.0,10532.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,33.0,24.6,26.09,32.13,611783.0,0.09,0.83,0.12,15.42,-0.46,11.0,29.99,126520000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,612.0,124.0,291.0,5120.0,0.0,38.0,4096.0,0.0,250.0,1.0,0.0,0.0
83,HRB,8184.0,10325.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,25.0,19.16,19.65,24.4,1323653.0,-0.41,0.94,0.13,13.15,-0.92,11.0,22.47,183440000.0,0.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,588.0,52.0,144.0,5120.0,0.0,39.0,4096.0,0.0,285.0,1.0,0.0,0.0
259,FL,8184.0,10305.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,65.0,48.83,52.1,61.72,1218042.0,-0.01,0.97,0.11,24.55,-0.08,10.0,58.88,104000000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,533.0,137.0,603.0,4608.0,0.0,34.0,4096.0,0.0,294.0,0.0,0.0,0.0
141,PSXP,8184.0,10123.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,47.0,29.01,29.92,36.0,568543.0,-0.06,0.21,0.11,22.02,-1.14,11.0,33.58,228340000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,501.0,64.0,287.0,5120.0,0.0,3.0,4096.0,0.0,51.0,1.0,0.0,0.0
212,DEN,8184.0,10099.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,59.0,34.86,39.82,53.0,839332.0,-0.36,0.91,0.08,16.41,0.0,7.0,50.74,50000000.0,0.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1123.0,291.0,1185.0,3072.0,0.0,25.0,4096.0,32.0,275.0,0.0,0.0,0.0
110,GES,8184.0,10022.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,30.0,22.58,24.97,27.79,660744.0,-0.23,0.71,0.11,7.13,-0.05,8.0,26.94,63030000.0,0.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,323.0,217.0,1561.0,3584.0,0.0,30.0,4096.0,0.0,211.0,0.0,0.0,0.0
107,LEVI,8184.0,9757.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,30.0,22.41,23.9,27.82,1477504.0,-0.13,0.9,0.09,12.0,-0.07,9.0,27.49,399540000.0,0.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,615.0,136.0,512.0,4096.0,0.0,30.0,4096.0,0.0,272.0,0.0,0.0,0.0
171,IRM,8184.0,9751.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,42.0,32.89,34.78,41.88,2735897.0,0.01,0.81,0.11,22.42,-0.29,10.0,39.16,288760000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,516.0,118.0,127.0,4608.0,0.0,42.0,4096.0,0.0,243.0,1.0,0.0,0.0
30,DB,8184.0,9507.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,14.0,11.63,11.96,14.09,3556717.0,-0.23,0.34,0.13,6.44,0.0,10.0,12.82,2100000000.0,0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,295.0,58.0,312.0,4608.0,0.0,44.0,4096.0,0.0,93.0,1.0,0.0,0.0
393,NTRS,8184.0,9455.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,120.0,98.33,101.42,119.06,822546.0,-0.04,0.84,0.11,71.13,0.09,10.0,110.8,208110000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,379.0,64.0,13.0,4608.0,0.0,41.0,4096.0,0.0,253.0,1.0,0.0,0.0
231,CPRI,8184.0,9415.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,60.0,44.25,48.6,53.68,1708146.0,-0.17,0.95,0.07,12.87,-0.15,6.0,53.4,150660000.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,405.0,201.0,1840.0,2560.0,0.0,25.0,4096.0,0.0,288.0,0.0,0.0,0.0
37,SHLX,8184.0,9239.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,16.0,11.83,12.5,15.0,1550606.0,0.15,0.24,0.09,8.17,-0.04,9.0,14.51,393300000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,659.0,116.0,179.0,4096.0,0.0,32.0,4096.0,0.0,61.0,0.0,0.0,0.0
405,EMN,8184.0,9095.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,129.0,106.16,110.25,127.59,454822.0,0.07,0.87,0.12,59.97,0.05,9.0,116.22,136100000.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,222.0,79.0,298.0,4096.0,0.0,41.0,4096.0,0.0,262.0,1.0,0.0,0.0
401,EME,8184.0,9010.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,125.0,98.98,104.96,123.18,211919.0,0.0,0.98,0.08,56.41,0.14,8.0,118.56,54900000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,531.0,124.0,337.0,3584.0,0.0,40.0,4096.0,0.0,298.0,0.0,0.0,0.0
435,AIZ,8184.0,8996.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,162.0,137.77,140.07,159.3,404150.0,-0.0,0.94,0.09,89.05,0.04,9.0,152.06,59190000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,351.0,34.0,94.0,4096.0,0.0,40.0,4096.0,0.0,285.0,0.0,0.0,0.0
422,AJG,8184.0,8933.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,151.0,123.25,126.54,145.86,4210069.0,0.16,0.85,0.11,86.49,0.07,9.0,137.14,194600000.0,0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,343.0,55.0,49.0,4096.0,0.0,37.0,4096.0,0.0,256.0,1.0,0.0,0.0
355,DIN,8184.0,8925.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,99.0,75.81,80.67,93.15,214780.0,-0.01,0.9,0.07,35.13,0.15,7.0,92.76,16460000.0,0.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,614.0,131.0,707.0,3072.0,0.0,33.0,4096.0,0.0,272.0,0.0,0.0,0.0
28,EAF,8184.0,8849.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,14.0,10.67,11.56,13.02,4261007.0,-0.04,0.81,0.12,5.86,-0.19,8.0,12.35,267320000.0,0.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,280.0,171.0,444.0,3584.0,0.0,31.0,4096.0,0.0,243.0,0.0,0.0,0.0
404,DVA,8184.0,8635.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,128.0,110.54,112.76,125.94,302268.0,-0.01,0.95,0.12,75.56,0.15,9.0,114.29,109010000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,56.0,41.0,17.0,4096.0,0.0,40.0,4096.0,0.0,288.0,1.0,0.0,0.0
250,JW-A,8184.0,8304.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,62.0,47.98,52.35,61.26,243168.0,0.03,0.94,0.1,30.59,-0.37,7.0,57.48,55980000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,401.0,187.0,221.0,3072.0,0.0,41.0,4096.0,0.0,285.0,1.0,0.0,0.0
243,CCEP,8184.0,8217.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,60.0,49.32,51.84,58.56,1026618.0,-0.07,0.32,0.11,34.03,-0.36,8.0,54.97,442610000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,247.0,105.0,59.0,3584.0,0.0,39.0,4096.0,0.0,86.0,1.0,0.0,0.0
206,BHF,8184.0,8165.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,49.0,40.17,42.11,48.89,776818.0,-0.9,0.89,0.08,25.33,-1.15,7.0,46.45,87570000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,422.0,99.0,165.0,3072.0,0.0,42.0,4096.0,0.0,269.0,0.0,0.0,0.0
120,CMC,8184.0,8156.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,33.0,24.53,25.89,31.97,656796.0,0.09,0.91,0.06,14.61,0.03,6.0,30.38,120340000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,710.0,114.0,364.0,2560.0,0.0,37.0,4096.0,0.0,275.0,0.0,0.0,0.0
