,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Inst. Ownership,SMA50_percent,EPS_QoQ_percent,SMA150_value,SMA200_percent,Sales_QoQ_percent,Shares Outstanding,week52_low,volume,SMA200_value,week52_high,prev_close,SMA50_value,Relative Strength Value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
772,JAX,7930.0,9109.953022893153,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.535,0.1773,0.898,7.904059424258696,0.6133,-0.17,14760000.0,3.4600000381469727,21266.0,7.265547460013063,10.18000030517578,10.03,9.146571431841169,15.214925350845563,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,643.8880213169867,179.9826523702462,783.6855833937192,7278.041779632928,0.0,40.15192685174567,20.075963425872835,0.17663203073533268,155.20000000000005,0.7726860931373056,0.0,7.977777777777778
901,HTBK,7930.0,9109.878829305244,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.711,0.2119,1.051,9.615445552486003,0.4898,-0.151,59620000.0,6.199999809265138,203685.0,8.937810226078449,12.4399995803833,12.44,10.713999993460519,16.607950758546373,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,467.9636492838597,155.27261302029004,208.76386730944316,7991.270788375743,0.0,42.66667242346616,21.33333621173308,0.1213438631017078,211.51999999999995,1.2887810398304842,0.0,9.677777777777779
1422,PTVCB,7930.0,9018.902324861428,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.5589999999999999,0.1342,2.124,17.345544569563156,0.4587,0.11,14140000.0,12.06999969482422,23392.0,16.42357666127003,23.11000061035156,23.04,22.967428752354213,15.015954278271293,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1327.5592196234,114.96827488479052,152.3699033968189,7176.168590474902,0.0,42.149714242702544,21.074857121351272,0.10648714719297922,162.87999999999997,0.02527797026938778,0.0,21.6
2270,CRAI,7930.0,8998.73986609541,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.8690000000000001,0.19,0.429,56.734158657564976,0.5301,0.152,7730000.0,32.630001068115234,63512.0,52.24562067185004,75.69000244140625,75.69,65.55971505301339,15.559037252116205,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,637.1730867456253,175.94825511752617,401.1895794585749,7454.227073083496,0.0,42.666661161756466,21.333330580878233,0.11905355215261887,262.08,1.2361597287352428,0.0,2.7666666666666666
1897,OBNK,7930.0,8817.497061031136,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.508,0.1577,0.3670000000000001,32.414950512423374,0.5547,0.048,23390000.0,17.229999542236328,39987.0,29.84328471831161,43.61999893188477,43.11,39.34285703386579,14.718011591102574,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,875.4202817910353,176.4809603250286,531.43401368376,7023.621934644519,0.0,40.671255849618014,20.335627924809007,0.1291959384120724,146.56,0.7660130961798741,0.0,2.0777777777777784
2172,MHO,7930.0,8715.565003119998,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.949,0.1607,0.895,49.66534665551516,0.3694,0.221,28780000.0,16.719999313354492,217882.0,48.442627871993686,62.56000137329102,62.18,54.72171456473215,13.915564928723278,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,417.00872642258935,51.69265538750211,1274.8556472636906,6612.769243506318,0.0,41.6300048015021,20.81500240075105,0.0789204503636487,287.68,1.0903584428364643,0.0,7.944444444444445
2454,TTEC,7930.0,8523.126539568906,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.35600000000000004,0.1659,0.56,79.98673304944936,0.5642,0.238,46740000.0,34.25,170629.0,73.86291993969549,105.66999816894531,105.67,90.77171456473214,14.206843581058926,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,552.2826424138144,169.79519979734542,871.5809306569344,6761.90391350217,0.0,42.66666962398668,21.33333481199334,0.10859324528137836,97.92000000000002,1.313033295158785,0.0,4.222222222222223
1475,ACBI,7930.0,8448.541028067566,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.856,0.1413,0.477,18.725000060430848,0.6093,-0.06,20710000.0,9.800000190734863,159045.0,17.173540198889967,25.459999084472656,24.49,22.852143042428153,13.641255657175028,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,902.7918611324159,185.01658712401687,572.1860339848647,6472.322896473612,0.0,36.16444685639067,18.082223428195327,0.1836037117099476,257.92,0.5733753563614363,0.0,3.3000000000000007
1884,MBIN,7930.0,8427.800289105853,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.225,0.1503,1.12,32.22465337621104,0.6113000000000001,0.221,28750000.0,13.0,32726.0,29.304744428091677,43.58000183105469,42.83,38.48600011553083,13.23655665654282,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,795.8650771147369,204.0616167263352,1035.6579326923077,6265.117008149924,0.0,39.72953249681933,19.864766248409666,0.15693355342266085,55.99999999999999,0.9029776794530896,0.0,10.444444444444443
1761,ENVA,7930.0,8359.19281617974,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.889,0.1236,4.312,27.44930677130671,0.6146,-0.086,34950000.0,10.300000190734863,197441.0,24.728831987311374,40.47999954223633,35.76,34.20314254760742,11.52020972015948,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1007.8109283490221,225.30511592627047,1390.6515784652195,5386.347376721654,0.0,22.766800123902264,11.383400061951132,0.17236169896849496,268.48,0.3641437216420882,0.0,45.91111111111112
1379,BZH,7930.0,8304.945162379476,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.785,0.12869999999999998,3.3,17.242475264143234,0.4858,0.026,29770000.0,4.630000114440918,240909.0,16.20773724047807,21.82999992370605,21.83,19.574857112339565,11.571013101423835,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,554.0640716521203,130.74887882398485,1872.836203371146,5412.358707929004,0.0,42.66666726313176,21.33333363156588,0.1489842656878924,235.2,0.9216487761696468,0.0,34.666666666666664
1454,ANGO,7930.0,8248.840857869562,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.958,0.14859999999999998,0.385,17.953762432136163,0.7252,0.02,38360000.0,8.260000228881836,603062.0,16.14175186018004,24.059999465942386,23.57,21.604000091552734,12.851501624711892,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,832.7710422528612,229.90055128531384,765.6444627430859,6067.968831852489,0.0,39.19091532098568,19.59545766049284,0.20380568268035454,290.55999999999995,0.7280132938773616,0.0,2.277777777777778
2288,FIX,7930.0,8215.121170862081,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.98,0.1561,0.274,59.7199009432651,0.4188,-0.029,36360000.0,29.46999931335449,177294.0,57.707372178126434,76.79000091552734,76.42,69.9254286629813,13.704201528949357,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,699.9650180208772,71.4234378630447,576.9425742035977,6504.5511828220715,0.0,41.8443353453514,20.92216767267569,0.08498221418940706,297.6,0.7430282758302992,0.0,1.0444444444444445
1597,AEGN,7930.0,8097.349657096587,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.947,0.1429,1.912,21.876039608870407,0.5271,-0.08800000000000001,30730000.0,12.109999656677244,190051.0,20.014817509337934,29.20000076293945,28.69,27.24342853001185,12.871307216683569,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1004.9728110786964,190.44804470808216,457.460031161762,6078.109294941987,0.0,39.685840367552174,19.842920183776087,0.1214862390928764,287.04,0.4247839711935151,0.0,19.244444444444444
1240,ATRO,7930.0,8082.513700326305,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.799,0.1411,0.413,14.147425779021615,0.6107,-0.421,30840000.0,6.4000000953674325,154382.0,12.430437968595186,19.0,18.51,17.138857187543596,12.39274661297365,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,866.0871059295578,282.88553023129936,799.9999728202824,5833.0862658425085,0.0,38.26526315789475,19.13263157894737,0.1480258957198072,239.68,0.6400159812069347,0.0,2.5888888888888895
2340,LEN-B,7930.0,8008.086607716254,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.3742,0.1603,1.513,67.16584177300481,0.355,0.182,37620000.0,29.290000915527344,29329.0,66.27386883923607,84.63999938964844,84.64,74.0154288155692,13.944482923464037,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,417.71096417077723,27.56381361694229,751.4460225172626,6627.575256813589,0.0,42.66666789736926,21.33333394868463,0.08707478110638871,103.744,1.148362859414622,0.0,14.811111111111117
2281,MYRG,7930.0,7813.926331974832,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.947,0.1801,0.384,60.36613842048267,0.5499,0.065,16730000.0,22.670000076293945,89528.0,55.38197067706254,75.36000061035156,74.34,65.997142464774,12.480723621632528,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,382.0783168994509,184.3122484399437,1018.3989510003232,5878.130494275854,0.0,40.356686534543975,20.178343267271988,0.15332564676247773,287.04,1.0112992440154822,0.0,2.266666666666667
2173,IMKTA,7930.0,7780.813584394382,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.96,0.1329,1.344,47.93792086308545,0.4338,0.104,20260000.0,35.279998779296875,91622.0,45.11766430931371,64.38999938964844,63.07,58.682857404436376,13.253481380687866,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,918.0886296481883,128.01827201263686,97.3496880338738,6273.782466912187,0.0,39.16798833200667,19.583994166003336,0.09113029624366947,291.19999999999993,0.5980816599066223,0.0,12.933333333333335
796,NMRK,7930.0,7659.407492045175,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.635,0.1012,0.627,8.327920809830768,0.6322,-0.049,180840000.0,3.119999885559082,442688.0,7.384854034785807,11.210000038146973,10.65,10.322428567068917,10.745190165045937,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,980.9776005559132,261.5354001845351,1183.5077807906146,4989.5373645035215,0.0,34.14094503254361,17.070472516271806,0.2173901944083515,187.2,0.2538716007014993,0.0,4.966666666666667
1651,MDP,7930.0,7568.863770966916,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.955,0.0828,2.396,23.876039703293603,0.6378,0.112,46200000.0,11.0,340616.0,20.843722691501146,36.959999084472656,30.92,30.874285943167553,10.166691558978247,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1200.5683084271925,297.94031191381686,1040.3839488636363,4693.346078196862,0.0,14.776338313013403,7.388169156506701,0.2265486619144645,289.6,0.011845211751060656,0.0,24.62222222222222
2100,AMTI,7930.0,7488.79436887063,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.682,0.0532,0.374,42.72623758977002,0.6129,0.0,35200000.0,17.979999542236328,450327.0,39.87350366411418,74.13999938964844,64.31,58.745999799455916,8.932757974771244,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1535.7529638084525,146.52334364590268,1509.4603328546218,4061.5720830828773,0.0,20.038486966399454,10.019243483199727,0.2746567916304078,202.24,0.7577026819920587,0.0,2.155555555555556
1505,BSET,7930.0,7486.605411934302,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.5489999999999999,0.1199,2.286,20.666237557288447,0.591,0.042,9940000.0,4.460000038146973,83834.0,19.199124071719872,27.56999969482422,24.28,23.239714377267017,8.478474956612956,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,510.0570931410168,156.4992448207704,2773.9837819772233,3828.9791777858345,0.0,22.300569914209674,11.150284957104835,0.1971531735503393,159.67999999999995,0.3581061645923095,0.0,23.4
1120,ACR,7930.0,7348.8539383495,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.471,0.1413,4.399,12.46326732163382,0.6182,-0.342,10970000.0,5.010000228881836,51874.0,10.832993336837657,16.149999618530273,15.09,14.420285715375625,11.178870784871677,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,643.1658034689112,308.20669939017966,956.5507609406998,5211.581841854299,0.0,31.46501924650633,15.732509623253168,0.18198595617709065,134.72,0.3715400916975121,0.0,46.87777777777778
1564,PRA,7930.0,7275.815577938508,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.831,0.126,1.24,20.989604015161497,0.5196999999999999,-0.132,53890000.0,13.100000381469727,125066.0,19.4832846996558,28.5,27.26,26.271428625924248,11.662266398620801,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,1030.717568090232,158.33787812022132,312.67171680154235,5459.08039609385,0.0,35.24116959064328,17.62058479532164,0.14745351593777806,249.92,0.3010331529820945,0.0,11.777777777777779
1885,GMS,7930.0,7206.706853621671,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.99,0.1376,0.468,33.67851483939898,0.4341,-0.013,42730000.0,13.460000038146973,194782.0,31.304963508661647,44.29999923706055,41.21,39.13114286150251,10.842668525865019,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,663.1517002765386,155.27994862556142,998.133689012758,5039.44628524289,0.0,30.76238046183786,15.38119023091893,0.12665666898620986,300.7999999999999,0.4250031021798107,0.0,3.2
922,SLGL,7930.0,7200.740154635977,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.177,0.1823,0.198,10.018564356435645,0.4158,-0.475,23010000.0,6.920000076293945,40917.0,9.426335776809358,15.489999771118164,12.56,11.03871429988316,13.199257209449875,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,417.0791362613605,128.66973549346352,351.2970743422197,6246.019691238337,0.0,10.384336023692338,5.192168011846169,0.15550392653176584,40.64,1.1025093385253693,0.0,0.20000000000000007
904,CCRN,7930.0,7083.910484185798,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.922,0.125,4.997,9.986039614913489,0.5041,0.002,36180000.0,4.75,120655.0,9.201678832952123,13.529999732971193,12.44,11.841142790658136,10.855203475840858,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,760.9125239701848,174.57367406742142,726.0698601973684,5045.864179630519,0.0,28.91747045342339,14.458735226711696,0.1472242196137978,279.04,0.40459419833317,0.0,53.522222222222226
1875,MATW,7930.0,7047.478854257297,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.7959999999999999,0.1353,0.835,32.657128740065176,0.5301,0.06,31730000.0,17.8700008392334,77611.0,30.107153300821338,42.22999954223633,41.21,38.485428510393405,11.5674909561994,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,731.0108628740655,173.45876733649482,427.9367935218887,5410.555369574093,0.0,38.54448045397458,19.27224022698729,0.13620341117648474,238.72,0.5663590808392924,0.0,7.277777777777778
1688,IMOS,7930.0,6954.578212616716,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.064,0.1752,0.29600000000000004,25.53950494822889,0.3902000000000001,0.133,36360000.0,17.440000534057614,11546.0,24.001532881799413,32.049999237060554,32.02,28.317714091709682,13.113349107963623,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,445.5663754941524,131.2319012106133,105.10085597735592,6202.034743277375,0.0,42.506920335510884,21.253460167755442,0.06913936387778273,4.48,1.0459279011858391,0.0,1.2888888888888894
1660,BHB,7930.0,6898.816519790998,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.52,0.1426,1.144,25.27742580376049,0.3335,-0.1,14910000.0,13.770000457763672,38036.0,24.18423363066068,32.150001525878906,30.49,28.84285714285714,11.948392477600555,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,577.7489716839467,92.57508857630285,410.4923951228391,5605.576948531486,0.0,33.8546320278724,16.9273160139362,0.07319689190453398,150.4,0.4568598315998018,0.0,10.711111111111112
1882,ACU,7930.0,6834.336461320276,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.662,0.145,0.502,33.75188121229115,0.456,0.17,3340000.0,19.290000915527344,10320.0,31.498832131824354,42.0,42.0,38.294000026157924,11.85661882155622,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,551.214272904683,146.48938403446624,313.72932997782374,5558.5888366367835,0.0,42.66666666666666,21.33333333333333,0.12263949021589815,195.84,0.774220498524171,0.0,3.5777777777777784
2056,ABM,7930.0,6787.785976822543,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.956,0.1509,1.639,42.39544549318824,0.3169,-0.075,67200000.0,25.96999931335449,281269.0,40.78109485041486,52.4900016784668,51.92,47.747428349086206,11.944752440816831,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,517.0772832492191,81.07163695646186,217.81200939293944,5603.713249698218,0.0,40.81335587703793,20.406677938518964,0.06154535155835837,289.92,0.6991072474785784,0.0,16.211111111111116
1262,SRRA,7930.0,6786.207492048455,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.782,0.1864,0.7909999999999999,15.598089161485724,0.35950000000000004,0.0,11030000.0,8.880000114440918,13650.0,14.647496397477868,20.32999992370605,18.17,16.324971471514022,12.330014291393535,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,190.87658180768486,132.91104007530708,382.6161928097468,5800.967317193487,0.0,24.533858581935238,12.266929290967619,0.10253307749975928,234.24,0.9041503229358436,0.0,6.788888888888889
1968,GABC,7930.0,6679.669837766371,9,1,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.44,0.13449999999999998,0.329,37.21168325443079,0.4017,-0.047,26490000.0,25.520000457763672,30845.0,35.09277378555632,50.31999969482422,46.72,43.9611429486956,11.65009468860809,4096.0,2048.0,1024.0,512.0,0,128.0,64.0,32.0,16.0,8.0,0.0,2,742.9329847479244,123.65869448715401,187.4658016432197,5452.848480567343,0.0,30.456810711920657,15.228405355960328,0.1210509532346254,124.8,0.5020537440574021,0.0,1.6555555555555552
