,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA50_percent,SMA200_value,Inst. Ownership,EPS_QoQ_percent,week52_high,SMA50_value,SMA200_percent,week52_low,volume,Shares Outstanding,SMA150_value,prev_close,Relative Strength Value,Sales_QoQ_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
450,AXP,8186.0,6585.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,130.86,0.87,5.65,159.0,150.12,0.3,87.26,1541368.0,804000000.0,136.73,157.15,4.0,-0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,401.0,92.0,96.0,1536.0,0.0,41.0,4096.0,0.0,262.0,0.0,0.0,61.0
299,SF,8186.0,6553.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,57.2,0.89,0.96,72.0,68.08,0.4,28.98,376750.0,107750000.0,60.93,70.17,3.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,481.0,134.0,502.0,1024.0,0.0,38.0,4096.0,0.0,269.0,0.0,0.0,9.0
441,EXR,8186.0,6552.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,123.95,0.96,0.85,149.0,142.68,0.22,86.23,455577.0,132010000.0,127.52,144.63,4.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,487.0,59.0,38.0,1536.0,0.0,38.0,4096.0,0.0,291.0,0.0,0.0,7.0
82,AAL,8186.0,6527.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,18.4,0.54,0.63,25.0,22.24,0.41,9.64,40494955.0,641380000.0,19.88,22.4,3.0,-0.53,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,486.0,165.0,569.0,1024.0,0.0,25.0,4096.0,0.0,157.0,0.0,0.0,5.0
263,TOL,8186.0,6521.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,52.39,0.92,0.86,68.0,61.34,0.25,27.49,999543.0,126060000.0,54.67,62.97,3.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,500.0,89.0,496.0,1024.0,0.0,30.0,4096.0,0.0,278.0,0.0,0.0,8.0
81,ASB,8186.0,6519.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,19.26,0.78,1.11,23.0,22.01,0.34,11.86,1852011.0,152350000.0,20.52,23.24,4.0,-0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,297.0,134.0,168.0,1536.0,0.0,44.0,4096.0,0.0,234.0,0.0,0.0,10.0
188,NSA,8186.0,6455.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,38.27,0.84,1.53,46.0,43.19,0.2,25.71,602994.0,71790000.0,39.52,43.4,4.0,0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,380.0,67.0,75.0,1536.0,0.0,33.0,4096.0,0.0,253.0,0.0,0.0,15.0
468,JBHT,8186.0,6439.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,150.0,0.74,0.4,180.0,171.44,0.22,102.08,397333.0,105680000.0,156.04,176.49,4.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,404.0,82.0,59.0,1536.0,0.0,39.0,4096.0,0.0,221.0,0.0,0.0,2.0
457,JPM,8186.0,6437.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.07,137.86,0.73,4.74,165.0,154.89,0.31,88.67,9362195.0,3070000000.0,145.63,164.01,4.0,-0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,260.0,115.0,119.0,1536.0,0.0,42.0,4096.0,0.0,218.0,0.0,0.0,51.0
488,TGT,8186.0,6424.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,186.1,0.83,0.68,215.0,206.6,0.2,115.12,2578563.0,500600000.0,192.34,211.16,4.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,304.0,69.0,123.0,1536.0,0.0,40.0,4096.0,0.0,250.0,0.0,0.0,6.0
458,MTB,8186.0,6384.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.08,140.97,0.84,0.72,167.0,156.64,0.3,90.06,656091.0,128540000.0,148.44,166.82,4.0,-0.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,226.0,109.0,115.0,1536.0,0.0,42.0,4096.0,0.0,253.0,1.0,0.0,6.0
354,PSX,8186.0,6378.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.08,73.91,0.7,0.74,90.0,81.13,0.3,44.22,3018381.0,439500000.0,78.4,87.7,4.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,143.0,124.0,226.0,1536.0,0.0,38.0,4096.0,0.0,208.0,1.0,0.0,6.0
25,CIM,8186.0,6376.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,11.36,0.51,1.26,14.0,12.97,0.29,7.91,1671261.0,230570000.0,11.8,13.53,4.0,-0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,406.0,79.0,63.0,1536.0,0.0,37.0,4096.0,0.0,147.0,0.0,0.0,12.0
203,LAZ,8186.0,6298.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,42.06,0.76,0.34,47.0,45.56,0.21,25.07,477944.0,107290000.0,43.43,46.64,4.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,201.0,67.0,128.0,1536.0,0.0,41.0,4096.0,0.0,227.0,0.0,0.0,2.0
201,AGO,8186.0,6254.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.03,38.54,1.0,1.24,52.0,46.44,0.4,19.07,528765.0,76700000.0,41.37,47.25,2.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,502.0,150.0,651.0,512.0,0.0,27.0,4096.0,0.0,304.0,0.0,0.0,12.0
531,FCNCA,8186.0,6217.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.03,699.77,0.5,1.66,885.0,849.49,0.45,311.5,26121.0,9820000.0,750.95,869.25,2.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,537.0,150.0,722.0,512.0,0.0,40.0,4096.0,0.0,144.0,0.0,0.0,16.0
515,CRL,8186.0,6196.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,275.98,0.95,0.19,345.0,319.27,0.25,169.0,814489.0,49980000.0,289.41,329.07,3.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,423.0,100.0,230.0,1024.0,0.0,35.0,4096.0,0.0,288.0,0.0,0.0,0.0
227,ABM,8186.0,6167.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.02,44.22,0.96,1.64,54.0,52.33,0.26,30.73,202673.0,67200000.0,46.07,53.45,3.0,-0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,557.0,86.0,56.0,1024.0,0.0,41.0,4096.0,0.0,291.0,0.0,0.0,16.0
277,TNL,8186.0,6155.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,57.83,0.86,1.22,66.0,63.71,0.44,27.22,388901.0,86300000.0,62.18,66.13,3.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,101.0,154.0,466.0,1024.0,0.0,43.0,4096.0,0.0,259.0,0.0,0.0,12.0
104,BP,8186.0,6125.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,23.06,0.08,2.06,28.0,25.37,0.24,14.9,11404169.0,3380000000.0,24.23,26.65,4.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,193.0,104.0,131.0,1536.0,0.0,34.0,4096.0,0.0,10.0,0.0,0.0,21.0
134,ABB,8186.0,6117.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,29.61,0.05,0.71,34.0,32.47,0.19,18.54,2041098.0,2020000000.0,30.64,34.22,4.0,0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,245.0,71.0,103.0,1536.0,0.0,44.0,4096.0,0.0,16.0,0.0,0.0,6.0
185,AVT,8186.0,6078.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,37.24,0.99,2.3,45.0,43.29,0.29,24.66,539926.0,99540000.0,39.82,43.47,3.0,-0.64,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,357.0,142.0,97.0,1024.0,0.0,37.0,4096.0,0.0,301.0,0.0,0.0,24.0
309,ALK,8186.0,6047.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,58.31,0.83,0.44,74.0,69.09,0.38,28.66,2056739.0,124300000.0,62.18,69.84,2.0,-0.51,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,455.0,136.0,562.0,512.0,0.0,33.0,4096.0,0.0,250.0,0.0,0.0,3.0
55,UMPQ,8186.0,5991.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,16.43,0.93,1.06,19.0,18.38,0.29,9.87,850794.0,220370000.0,17.22,19.37,3.0,-0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,276.0,98.0,159.0,1024.0,0.0,46.0,4096.0,0.0,282.0,0.0,0.0,10.0
304,AOS,8186.0,5948.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,60.92,0.96,0.89,72.0,68.86,0.23,41.98,979876.0,161530000.0,62.85,71.77,3.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,392.0,65.0,30.0,1024.0,0.0,42.0,4096.0,0.0,291.0,0.0,0.0,8.0
39,ISBC,8186.0,5866.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.03,12.35,0.85,0.82,15.0,14.83,0.39,6.85,1322383.0,234660000.0,13.29,15.02,2.0,-0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,475.0,156.0,321.0,512.0,0.0,43.0,4096.0,0.0,256.0,0.0,0.0,7.0
369,CLH,8186.0,5800.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,81.21,0.91,0.91,94.0,89.02,0.27,52.97,168870.0,54720000.0,84.99,93.79,3.0,-0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,194.0,95.0,66.0,1024.0,0.0,42.0,4096.0,0.0,275.0,0.0,0.0,8.0
509,NSC,8186.0,5788.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,253.05,0.77,0.81,290.0,278.37,0.19,167.66,937704.0,251400000.0,259.67,289.83,3.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,295.0,54.0,39.0,1024.0,0.0,43.0,4096.0,0.0,230.0,0.0,0.0,7.0
286,ACM,8186.0,5751.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.02,56.7,0.88,0.93,69.0,66.73,0.29,33.92,645423.0,147770000.0,59.33,66.86,2.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,511.0,95.0,226.0,512.0,0.0,37.0,4096.0,0.0,266.0,0.0,0.0,8.0
377,CR,8186.0,5554.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.03,82.26,0.68,0.75,99.0,95.31,0.33,49.41,293193.0,58200000.0,87.74,98.54,2.0,0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,353.0,136.0,207.0,512.0,0.0,42.0,4096.0,0.0,202.0,0.0,0.0,6.0
384,ALV,8186.0,5552.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,92.73,0.46,1.09,107.0,98.34,0.17,61.17,187060.0,87400000.0,94.47,101.72,3.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,168.0,38.0,51.0,1024.0,0.0,34.0,4096.0,0.0,131.0,0.0,0.0,10.0
406,TTC,8186.0,5396.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,99.44,0.84,0.58,117.0,111.11,0.2,63.82,390599.0,108120000.0,103.17,113.07,2.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,315.0,77.0,102.0,512.0,0.0,37.0,4096.0,0.0,253.0,0.0,0.0,4.0
261,TFC,8186.0,5384.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,53.26,0.75,0.35,62.0,59.13,0.27,32.34,5156530.0,1350000000.0,55.5,61.64,2.0,-0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,268.0,86.0,154.0,512.0,0.0,42.0,4096.0,0.0,224.0,0.0,0.0,2.0
532,MTD,8186.0,5322.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,1175.09,0.97,0.57,1335.0,1256.8,0.13,714.06,59603.0,23360000.0,1190.37,1274.65,2.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,229.0,27.0,125.0,512.0,0.0,35.0,4096.0,0.0,294.0,0.0,0.0,4.0
322,GGG,8186.0,5151.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,71.25,0.88,0.44,79.0,75.5,0.13,45.87,280709.0,168950000.0,72.61,77.07,2.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,163.0,39.0,34.0,512.0,0.0,38.0,4096.0,0.0,266.0,0.0,0.0,3.0
529,ISRG,8186.0,5127.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,770.3,0.89,0.34,891.0,815.56,0.09,531.0,681696.0,118100000.0,780.96,833.38,2.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,181.0,28.0,7.0,512.0,0.0,32.0,4096.0,0.0,269.0,0.0,0.0,2.0
429,LECO,8186.0,5124.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.04,119.69,0.76,0.35,135.0,126.96,0.17,78.08,138137.0,59640000.0,121.79,132.29,2.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,174.0,36.0,38.0,512.0,0.0,39.0,4096.0,0.0,227.0,0.0,0.0,2.0
469,JAZZ,8186.0,5123.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.06,160.37,0.98,1.74,179.0,167.76,0.16,104.68,497335.0,56470000.0,164.96,179.17,2.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,70.0,59.0,27.0,512.0,0.0,43.0,4096.0,0.0,298.0,1.0,0.0,17.0
215,BSY,8186.0,5118.0,10,1,True,True,True,True,True,True,True,True,True,True,False,True,0.05,43.5,0.1,0.56,53.0,49.27,0.2,29.92,1572773.0,302580000.0,46.33,49.96,2.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,260.0,133.0,64.0,512.0,0.0,33.0,4096.0,0.0,16.0,0.0,0.0,4.0
22,RHE,8184.0,54008.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.79,4.93,0.09,-0.87,19.0,8.26,2.45,1.16,811150.0,1690000.0,6.1,14.89,77.0,-0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1450.0,486.0,9039.0,38912.0,0.0,6.0,4096.0,0.0,13.0,6.0,0.0,0.0
437,DDS,8184.0,30664.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.46,76.11,0.78,0.11,141.0,100.69,1.26,22.66,1341431.0,22000000.0,85.5,125.35,45.0,-0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,728.0,253.0,2799.0,22528.0,0.0,24.0,4096.0,0.0,234.0,2.0,0.0,0.0
349,CAR,8184.0,19331.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,53.55,0.99,-0.12,90.0,80.12,0.9,13.71,967763.0,69900000.0,59.49,86.83,21.0,-0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1420.0,227.0,3009.0,10240.0,0.0,37.0,4096.0,0.0,301.0,1.0,0.0,0.0
63,SBLK,8184.0,19204.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.23,12.39,0.62,0.16,23.0,17.71,0.95,5.02,1420526.0,96710000.0,14.12,21.29,24.0,-0.25,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1041.0,286.0,1791.0,11776.0,0.0,30.0,4096.0,0.0,182.0,2.0,0.0,0.0
93,KNL,8184.0,19086.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,16.8,0.88,-1.35,25.0,21.22,0.64,10.33,286132.0,49260000.0,17.84,25.22,27.0,-0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,776.0,127.0,463.0,13312.0,0.0,44.0,4096.0,0.0,266.0,2.0,0.0,0.0
29,CYH,8184.0,18805.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.2,9.79,0.81,-4.23,15.0,12.12,0.74,2.74,1309644.0,125750000.0,10.31,14.14,23.0,-0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,719.0,109.0,2340.0,11264.0,0.0,33.0,4096.0,0.0,243.0,1.0,0.0,0.0
389,STX,8184.0,18376.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.27,70.13,0.91,0.14,104.0,85.77,0.66,44.31,10340044.0,233000000.0,74.36,97.97,26.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,629.0,124.0,418.0,12800.0,0.0,33.0,4096.0,0.0,275.0,1.0,0.0,0.0
148,ARNC,8184.0,18309.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.26,27.99,0.96,0.09,36.0,29.55,0.4,9.27,599051.0,110000000.0,28.0,35.96,25.0,0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,227.0,1.0,1362.0,12288.0,0.0,42.0,4096.0,0.0,291.0,2.0,0.0,0.0
118,MTDR,8184.0,18259.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.22,18.21,0.88,-0.53,31.0,25.55,1.02,6.48,1383395.0,116810000.0,21.08,29.92,22.0,-0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,869.0,323.0,1915.0,10752.0,0.0,37.0,4096.0,0.0,266.0,1.0,0.0,0.0
59,DBI,8184.0,17988.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.18,12.08,0.99,0.0,20.0,17.85,0.97,4.33,1717293.0,72390000.0,13.79,19.74,21.0,-0.26,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1206.0,290.0,1814.0,10240.0,0.0,40.0,4096.0,0.0,301.0,1.0,0.0,0.0
50,OI,8184.0,17449.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.24,13.19,0.92,-1.9,18.0,15.92,0.47,7.17,1287256.0,157270000.0,13.75,18.46,24.0,-0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,646.0,87.0,518.0,11776.0,0.0,47.0,4096.0,0.0,278.0,1.0,0.0,0.0
178,ANF,8184.0,16720.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,27.61,0.99,0.08,43.0,38.36,0.86,9.38,1387763.0,62580000.0,30.42,41.29,19.0,-0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1069.0,208.0,1793.0,9216.0,0.0,36.0,4096.0,0.0,301.0,1.0,0.0,0.0
152,SC,8184.0,16197.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.22,25.79,0.22,0.0,37.0,31.67,0.58,15.47,518876.0,306110000.0,26.95,36.32,22.0,0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,717.0,92.0,445.0,10752.0,0.0,40.0,4096.0,0.0,54.0,1.0,0.0,0.0
17,ORBC,8184.0,15280.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,8.03,0.72,-0.5,12.0,10.65,0.67,2.73,1333481.0,79070000.0,8.76,11.17,17.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,884.0,186.0,1677.0,8192.0,0.0,31.0,4096.0,0.0,214.0,0.0,0.0,0.0
362,PLCE,8184.0,14570.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.18,61.97,0.95,-0.67,90.0,75.57,0.79,18.91,2498554.0,14640000.0,70.14,77.64,16.0,-0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,317.0,270.0,1900.0,7680.0,0.0,19.0,4096.0,0.0,288.0,0.0,0.0,0.0
141,CC,8184.0,14275.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.18,26.95,0.8,-0.06,35.0,30.64,0.39,12.3,1189825.0,165650000.0,27.91,33.71,18.0,0.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,401.0,73.0,724.0,8704.0,0.0,36.0,4096.0,0.0,240.0,1.0,0.0,0.0
238,DEN,8184.0,14136.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.15,35.4,0.91,0.0,59.0,51.23,0.72,16.41,570096.0,50000000.0,40.36,51.75,15.0,-0.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,1103.0,287.0,1185.0,7168.0,0.0,22.0,4096.0,0.0,275.0,0.0,0.0,0.0
85,TROX,8184.0,14083.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.19,16.85,0.59,-0.45,24.0,20.94,0.66,6.25,744689.0,147070000.0,18.36,23.28,16.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,576.0,184.0,1335.0,7680.0,0.0,38.0,4096.0,0.0,173.0,1.0,0.0,0.0
276,THC,8184.0,13110.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.16,46.97,0.9,0.01,67.0,57.04,0.6,16.81,808861.0,106310000.0,51.81,64.22,14.0,0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,413.0,211.0,1425.0,6656.0,0.0,36.0,4096.0,0.0,272.0,1.0,0.0,0.0
260,WRK,8184.0,12659.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.14,47.47,0.87,-0.26,62.0,55.44,0.44,24.97,1744193.0,264900000.0,49.26,60.57,15.0,-0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,514.0,77.0,502.0,7168.0,0.0,39.0,4096.0,0.0,262.0,1.0,0.0,0.0
341,EOG,8184.0,12356.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.15,60.85,0.92,-0.47,85.0,74.56,0.56,32.51,3832631.0,583650000.0,65.99,82.6,14.0,-0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,532.0,173.0,582.0,6656.0,0.0,38.0,4096.0,0.0,278.0,1.0,0.0,0.0
244,SEE,8184.0,12085.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.17,45.87,0.96,-0.08,57.0,50.04,0.29,29.8,1169885.0,154100000.0,46.56,56.49,15.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,306.0,31.0,151.0,7168.0,0.0,41.0,4096.0,0.0,291.0,1.0,0.0,0.0
413,DFS,8184.0,11829.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.15,92.56,0.89,0.0,119.0,106.12,0.46,39.75,1440768.0,307000000.0,97.8,116.82,13.0,-0.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,348.0,116.0,815.0,6144.0,0.0,40.0,4096.0,0.0,269.0,1.0,0.0,0.0
511,KSU,8184.0,11817.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.12,224.81,0.88,0.06,313.0,283.42,0.41,138.98,3580771.0,90760000.0,237.31,309.01,13.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,796.0,114.0,360.0,6144.0,0.0,40.0,4096.0,0.0,266.0,1.0,0.0,0.0
53,M,8184.0,11629.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.13,13.82,0.86,-0.53,21.0,16.83,0.67,5.07,29229813.0,311400000.0,15.41,18.08,11.0,-0.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,377.0,236.0,1521.0,5120.0,0.0,19.0,4096.0,0.0,259.0,1.0,0.0,0.0
35,RICE,8184.0,11617.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.14,12.02,0.49,0.0,17.0,14.03,0.22,9.84,131299.0,29660000.0,12.09,14.58,14.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,657.0,12.0,37.0,6656.0,0.0,18.0,4096.0,0.0,141.0,0.0,0.0,0.0
155,WW,8184.0,11615.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.17,28.83,0.9,-1.93,38.0,31.11,0.38,18.12,651584.0,69080000.0,29.32,37.31,14.0,-0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,250.0,35.0,264.0,6656.0,0.0,40.0,4096.0,0.0,272.0,2.0,0.0,0.0
